"","score","method","forest"
"rpart1",18.7905997939,"rpart","DECISION TREE"
"rpart2",21.5595954581929,"rpart","DECISION TREE"
"rpart3",22.2029145818825,"rpart","DECISION TREE"
"rpart4",17.6374727838928,"rpart","DECISION TREE"
"rpart5",20.5556190081898,"rpart","DECISION TREE"
"rpart6",19.528558429309,"rpart","DECISION TREE"
"rpart7",20.2375577985268,"rpart","DECISION TREE"
"rpart8",18.7509290516403,"rpart","DECISION TREE"
"rpart9",23.9957771602343,"rpart","DECISION TREE"
"rpart10",22.4889270570533,"rpart","DECISION TREE"
"rpart11",20.4424923471943,"rpart","DECISION TREE"
"rpart12",21.439053796764,"rpart","DECISION TREE"
"rpart13",20.1385461070134,"rpart","DECISION TREE"
"rpart14",19.952225645509,"rpart","DECISION TREE"
"rpart15",19.7094616134873,"rpart","DECISION TREE"
"rpart16",17.1585153039499,"rpart","DECISION TREE"
"rpart17",17.8327226369122,"rpart","DECISION TREE"
"rpart18",20.9745565279562,"rpart","DECISION TREE"
"rpart19",21.3840457304048,"rpart","DECISION TREE"
"rpart20",18.9172416948661,"rpart","DECISION TREE"
"rpart21",19.0170785419759,"rpart","DECISION TREE"
"rpart22",19.7927428121082,"rpart","DECISION TREE"
"rpart23",16.610769776508,"rpart","DECISION TREE"
"rpart24",19.4705123779804,"rpart","DECISION TREE"
"rpart25",20.9551308615444,"rpart","DECISION TREE"
"rpart26",19.1291307409441,"rpart","DECISION TREE"
"rpart27",17.8699821993759,"rpart","DECISION TREE"
"rpart28",20.1452986265792,"rpart","DECISION TREE"
"rpart29",19.8515448043244,"rpart","DECISION TREE"
"rpart30",19.1070778804933,"rpart","DECISION TREE"
"rpart31",23.149354605954,"rpart","DECISION TREE"
"rpart32",19.1753090889697,"rpart","DECISION TREE"
"rpart33",21.1048174107622,"rpart","DECISION TREE"
"rpart34",20.2326032070041,"rpart","DECISION TREE"
"rpart35",20.7009547299151,"rpart","DECISION TREE"
"rpart36",19.700286417102,"rpart","DECISION TREE"
"rpart37",17.9178380662507,"rpart","DECISION TREE"
"rpart38",18.8016127174838,"rpart","DECISION TREE"
"rpart39",19.5729751371064,"rpart","DECISION TREE"
"rpart40",19.3726834559807,"rpart","DECISION TREE"
"rpart41",18.8179690885707,"rpart","DECISION TREE"
"rpart42",19.8824193098531,"rpart","DECISION TREE"
"rpart43",15.3230172328798,"rpart","DECISION TREE"
"rpart44",21.0163751659267,"rpart","DECISION TREE"
"rpart45",20.0693388873167,"rpart","DECISION TREE"
"rpart46",19.8346854286848,"rpart","DECISION TREE"
"rpart47",18.5397058287442,"rpart","DECISION TREE"
"rpart48",18.5407007574367,"rpart","DECISION TREE"
"rpart49",20.6359207770392,"rpart","DECISION TREE"
"rpart50",20.1770298138692,"rpart","DECISION TREE"
"rpart51",17.389158990339,"rpart","DECISION TREE"
"rpart52",17.1042117913715,"rpart","DECISION TREE"
"rpart53",21.1151401317471,"rpart","DECISION TREE"
"rpart54",18.3320233776734,"rpart","DECISION TREE"
"rpart55",19.2628901323094,"rpart","DECISION TREE"
"rpart56",16.3350548860498,"rpart","DECISION TREE"
"rpart57",18.396556272374,"rpart","DECISION TREE"
"rpart58",18.7298559771967,"rpart","DECISION TREE"
"rpart59",19.525819027446,"rpart","DECISION TREE"
"rpart60",18.2970848311219,"rpart","DECISION TREE"
"rpart61",19.4891115318904,"rpart","DECISION TREE"
"rpart62",19.6501120032784,"rpart","DECISION TREE"
"rpart63",22.5101573941861,"rpart","DECISION TREE"
"rpart64",18.647141834231,"rpart","DECISION TREE"
"rpart65",19.0727964211463,"rpart","DECISION TREE"
"rpart66",17.501633874953,"rpart","DECISION TREE"
"rpart67",18.6769932956028,"rpart","DECISION TREE"
"rpart68",19.5802344893608,"rpart","DECISION TREE"
"rpart69",20.1179468228318,"rpart","DECISION TREE"
"rpart70",21.4274946857039,"rpart","DECISION TREE"
"rpart71",20.7401080076497,"rpart","DECISION TREE"
"rpart72",19.7150916606296,"rpart","DECISION TREE"
"rpart73",19.9845153048056,"rpart","DECISION TREE"
"rpart74",16.8980743889384,"rpart","DECISION TREE"
"rpart75",21.9791047956168,"rpart","DECISION TREE"
"rpart76",19.2399234274152,"rpart","DECISION TREE"
"rpart77",19.3027785201831,"rpart","DECISION TREE"
"rpart78",20.1624852871804,"rpart","DECISION TREE"
"rpart79",17.5907044280832,"rpart","DECISION TREE"
"rpart80",18.6960781881097,"rpart","DECISION TREE"
"rpart81",20.2914782698495,"rpart","DECISION TREE"
"rpart82",20.9154046650936,"rpart","DECISION TREE"
"rpart83",20.2240798245283,"rpart","DECISION TREE"
"rpart84",21.4705315711744,"rpart","DECISION TREE"
"rpart85",18.4265683253486,"rpart","DECISION TREE"
"rpart86",20.1997600363324,"rpart","DECISION TREE"
"rpart87",17.8851563648473,"rpart","DECISION TREE"
"rpart88",21.4266976270287,"rpart","DECISION TREE"
"rpart89",16.5492595036333,"rpart","DECISION TREE"
"rpart90",19.3464932238467,"rpart","DECISION TREE"
"rpart91",18.2545207483701,"rpart","DECISION TREE"
"rpart92",18.0951213940147,"rpart","DECISION TREE"
"rpart93",19.5581982739855,"rpart","DECISION TREE"
"rpart94",19.3796073913031,"rpart","DECISION TREE"
"rpart95",19.6129486027571,"rpart","DECISION TREE"
"rpart96",22.7919012360449,"rpart","DECISION TREE"
"rpart97",19.6212588798169,"rpart","DECISION TREE"
"rpart98",16.3808845699625,"rpart","DECISION TREE"
"rpart99",20.6595722939767,"rpart","DECISION TREE"
"rpart100",16.7931808155339,"rpart","DECISION TREE"
"rpart101",18.0740111507067,"rpart","DECISION TREE"
"rpart102",17.0688717359765,"rpart","DECISION TREE"
"rpart103",21.0027392925477,"rpart","DECISION TREE"
"rpart104",19.8066021481825,"rpart","DECISION TREE"
"rpart105",16.0327460814809,"rpart","DECISION TREE"
"rpart106",19.4772253156734,"rpart","DECISION TREE"
"rpart107",19.7439326607625,"rpart","DECISION TREE"
"rpart108",18.1983508793627,"rpart","DECISION TREE"
"rpart109",18.8671350276161,"rpart","DECISION TREE"
"rpart110",23.806444006191,"rpart","DECISION TREE"
"rpart111",17.3649006824863,"rpart","DECISION TREE"
"rpart112",20.7843668001464,"rpart","DECISION TREE"
"rpart113",19.6823838054874,"rpart","DECISION TREE"
"rpart114",20.0796233358209,"rpart","DECISION TREE"
"rpart115",19.790105761064,"rpart","DECISION TREE"
"rpart116",19.2261977184059,"rpart","DECISION TREE"
"rpart117",16.7060095254002,"rpart","DECISION TREE"
"rpart118",20.2582102250983,"rpart","DECISION TREE"
"rpart119",20.1644022390691,"rpart","DECISION TREE"
"rpart120",20.1896535267603,"rpart","DECISION TREE"
"rpart121",20.8971221587938,"rpart","DECISION TREE"
"rpart122",17.2398463266885,"rpart","DECISION TREE"
"rpart123",20.9240629630263,"rpart","DECISION TREE"
"rpart124",15.0719752359784,"rpart","DECISION TREE"
"rpart125",19.1849079501232,"rpart","DECISION TREE"
"rpart126",18.1767032412123,"rpart","DECISION TREE"
"rpart127",22.0398228965313,"rpart","DECISION TREE"
"rpart128",18.7516636023411,"rpart","DECISION TREE"
"rpart129",21.120277182012,"rpart","DECISION TREE"
"rpart130",18.7205773473083,"rpart","DECISION TREE"
"rpart131",19.5706840357316,"rpart","DECISION TREE"
"rpart132",17.6996830642404,"rpart","DECISION TREE"
"rpart133",18.3245214294657,"rpart","DECISION TREE"
"rpart134",20.7218938085258,"rpart","DECISION TREE"
"rpart135",20.4484204340726,"rpart","DECISION TREE"
"rpart136",21.0604816718964,"rpart","DECISION TREE"
"rpart137",17.227189235711,"rpart","DECISION TREE"
"rpart138",19.6269684143441,"rpart","DECISION TREE"
"rpart139",18.8573731417641,"rpart","DECISION TREE"
"rpart140",18.4963287563112,"rpart","DECISION TREE"
"rpart141",21.1480648756866,"rpart","DECISION TREE"
"rpart142",18.7554772809816,"rpart","DECISION TREE"
"rpart143",18.3115140402576,"rpart","DECISION TREE"
"rpart144",19.064978499503,"rpart","DECISION TREE"
"rpart145",18.5263165783626,"rpart","DECISION TREE"
"rpart146",17.2293080975271,"rpart","DECISION TREE"
"rpart147",16.9899093421546,"rpart","DECISION TREE"
"rpart148",17.775154745066,"rpart","DECISION TREE"
"rpart149",20.7077285265406,"rpart","DECISION TREE"
"rpart150",17.3562625059421,"rpart","DECISION TREE"
"rpart151",18.893543241638,"rpart","DECISION TREE"
"rpart152",18.9257971415306,"rpart","DECISION TREE"
"rpart153",19.1552323709321,"rpart","DECISION TREE"
"rpart154",18.365921968339,"rpart","DECISION TREE"
"rpart155",21.4577819916128,"rpart","DECISION TREE"
"rpart156",17.3678390689603,"rpart","DECISION TREE"
"rpart157",19.4427972109334,"rpart","DECISION TREE"
"rpart158",19.8918233083349,"rpart","DECISION TREE"
"rpart159",20.0583786394253,"rpart","DECISION TREE"
"rpart160",18.5867478494282,"rpart","DECISION TREE"
"rpart161",20.070655413171,"rpart","DECISION TREE"
"rpart162",18.5429381133866,"rpart","DECISION TREE"
"rpart163",19.187987636448,"rpart","DECISION TREE"
"rpart164",17.4910810104792,"rpart","DECISION TREE"
"rpart165",18.9954351681844,"rpart","DECISION TREE"
"rpart166",17.7897016970144,"rpart","DECISION TREE"
"rpart167",19.6870953939025,"rpart","DECISION TREE"
"rpart168",16.6053388210286,"rpart","DECISION TREE"
"rpart169",20.6449013256052,"rpart","DECISION TREE"
"rpart170",18.2816212975726,"rpart","DECISION TREE"
"rpart171",18.2191892134212,"rpart","DECISION TREE"
"rpart172",18.5709925664694,"rpart","DECISION TREE"
"rpart173",22.7007455157631,"rpart","DECISION TREE"
"rpart174",18.2117548188676,"rpart","DECISION TREE"
"rpart175",18.2049528287929,"rpart","DECISION TREE"
"rpart176",18.6922188942783,"rpart","DECISION TREE"
"rpart177",17.6364001892279,"rpart","DECISION TREE"
"rpart178",17.9238782546216,"rpart","DECISION TREE"
"rpart179",18.1597155428391,"rpart","DECISION TREE"
"rpart180",21.7609487039728,"rpart","DECISION TREE"
"rpart181",22.4315557926986,"rpart","DECISION TREE"
"rpart182",20.0254303769147,"rpart","DECISION TREE"
"rpart183",21.318574611776,"rpart","DECISION TREE"
"rpart184",20.0648257833056,"rpart","DECISION TREE"
"rpart185",18.2762192173707,"rpart","DECISION TREE"
"rpart186",15.2255895864606,"rpart","DECISION TREE"
"rpart187",17.8735947620196,"rpart","DECISION TREE"
"rpart188",16.8349219517304,"rpart","DECISION TREE"
"rpart189",18.963635922244,"rpart","DECISION TREE"
"rpart190",15.7463856450039,"rpart","DECISION TREE"
"rpart191",18.9463999394709,"rpart","DECISION TREE"
"rpart192",18.9308005275574,"rpart","DECISION TREE"
"rpart193",18.1352818364642,"rpart","DECISION TREE"
"rpart194",20.825562919923,"rpart","DECISION TREE"
"rpart195",20.389979201979,"rpart","DECISION TREE"
"rpart196",19.8810459370169,"rpart","DECISION TREE"
"rpart197",19.9356037182713,"rpart","DECISION TREE"
"rpart198",18.7188386520155,"rpart","DECISION TREE"
"rpart199",23.1456718669779,"rpart","DECISION TREE"
"rpart200",19.8246613764575,"rpart","DECISION TREE"
"rpart201",20.0914739171134,"rpart","DECISION TREE"
"rpart202",17.549426686075,"rpart","DECISION TREE"
"rpart203",20.3993659014473,"rpart","DECISION TREE"
"rpart204",19.7092409551362,"rpart","DECISION TREE"
"rpart205",19.7995092286488,"rpart","DECISION TREE"
"rpart206",21.5713671370435,"rpart","DECISION TREE"
"rpart207",21.296227305885,"rpart","DECISION TREE"
"rpart208",18.3871601730012,"rpart","DECISION TREE"
"rpart209",17.4001870758454,"rpart","DECISION TREE"
"rpart210",20.6089483218336,"rpart","DECISION TREE"
"rpart211",20.127860555274,"rpart","DECISION TREE"
"rpart212",18.1922632607792,"rpart","DECISION TREE"
"rpart213",19.4347151157092,"rpart","DECISION TREE"
"rpart214",19.4063344178691,"rpart","DECISION TREE"
"rpart215",17.6868325001627,"rpart","DECISION TREE"
"rpart216",19.476814439396,"rpart","DECISION TREE"
"rpart217",18.0190321588515,"rpart","DECISION TREE"
"rpart218",19.9735378892305,"rpart","DECISION TREE"
"rpart219",17.4071371868792,"rpart","DECISION TREE"
"rpart220",21.9251107761539,"rpart","DECISION TREE"
"rpart221",18.2869414861843,"rpart","DECISION TREE"
"rpart222",18.2632427517585,"rpart","DECISION TREE"
"rpart223",18.4507268153721,"rpart","DECISION TREE"
"rpart224",20.5454322742296,"rpart","DECISION TREE"
"rpart225",19.8794205071551,"rpart","DECISION TREE"
"rpart226",24.2230694822074,"rpart","DECISION TREE"
"rpart227",17.281206497517,"rpart","DECISION TREE"
"rpart228",19.702413586963,"rpart","DECISION TREE"
"rpart229",21.0612476552341,"rpart","DECISION TREE"
"rpart230",19.6642097453623,"rpart","DECISION TREE"
"rpart231",20.212257829784,"rpart","DECISION TREE"
"rpart232",18.5361774002282,"rpart","DECISION TREE"
"rpart233",20.6870504841869,"rpart","DECISION TREE"
"rpart234",20.624725237167,"rpart","DECISION TREE"
"rpart235",20.7342269330404,"rpart","DECISION TREE"
"rpart236",18.6008371424341,"rpart","DECISION TREE"
"rpart237",16.2293754542058,"rpart","DECISION TREE"
"rpart238",19.1923198892375,"rpart","DECISION TREE"
"rpart239",20.6652096032773,"rpart","DECISION TREE"
"rpart240",18.8236313110981,"rpart","DECISION TREE"
"rpart241",19.110059101403,"rpart","DECISION TREE"
"rpart242",17.6738553273173,"rpart","DECISION TREE"
"rpart243",18.2630923750409,"rpart","DECISION TREE"
"rpart244",20.6791877465524,"rpart","DECISION TREE"
"rpart245",17.6843283394535,"rpart","DECISION TREE"
"rpart246",19.7728526359664,"rpart","DECISION TREE"
"rpart247",20.5379993089771,"rpart","DECISION TREE"
"rpart248",16.8931100330531,"rpart","DECISION TREE"
"rpart249",18.1137360287462,"rpart","DECISION TREE"
"rpart250",20.5647555231726,"rpart","DECISION TREE"
"rpart251",19.6127088153829,"rpart","DECISION TREE"
"rpart252",15.3372166961018,"rpart","DECISION TREE"
"rpart253",20.6539047809781,"rpart","DECISION TREE"
"rpart254",20.344443053137,"rpart","DECISION TREE"
"rpart255",18.2057562998218,"rpart","DECISION TREE"
"rpart256",22.1018386880475,"rpart","DECISION TREE"
"rpart257",19.9626068649376,"rpart","DECISION TREE"
"rpart258",17.8944801005795,"rpart","DECISION TREE"
"rpart259",20.1288926617473,"rpart","DECISION TREE"
"rpart260",22.5996146136692,"rpart","DECISION TREE"
"rpart261",17.3795769435775,"rpart","DECISION TREE"
"rpart262",16.5467627554044,"rpart","DECISION TREE"
"rpart263",20.2796631132176,"rpart","DECISION TREE"
"rpart264",18.7525804483129,"rpart","DECISION TREE"
"rpart265",20.4755571714781,"rpart","DECISION TREE"
"rpart266",19.0244633158858,"rpart","DECISION TREE"
"rpart267",22.840838392138,"rpart","DECISION TREE"
"rpart268",20.2448014902088,"rpart","DECISION TREE"
"rpart269",16.0301061856065,"rpart","DECISION TREE"
"rpart270",19.532087984717,"rpart","DECISION TREE"
"rpart271",19.2100027213409,"rpart","DECISION TREE"
"rpart272",19.123651579841,"rpart","DECISION TREE"
"rpart273",21.7401063560105,"rpart","DECISION TREE"
"rpart274",18.7759216351392,"rpart","DECISION TREE"
"rpart275",17.0787921575482,"rpart","DECISION TREE"
"rpart276",18.5930616614881,"rpart","DECISION TREE"
"rpart277",18.4697121822193,"rpart","DECISION TREE"
"rpart278",20.2673834630725,"rpart","DECISION TREE"
"rpart279",18.1688524273165,"rpart","DECISION TREE"
"rpart280",20.2941166202815,"rpart","DECISION TREE"
"rpart281",18.0649835199682,"rpart","DECISION TREE"
"rpart282",17.0245069146262,"rpart","DECISION TREE"
"rpart283",20.7142303670068,"rpart","DECISION TREE"
"rpart284",17.1195466675603,"rpart","DECISION TREE"
"rpart285",19.1553919733492,"rpart","DECISION TREE"
"rpart286",19.5483550651531,"rpart","DECISION TREE"
"rpart287",19.4789938024512,"rpart","DECISION TREE"
"rpart288",17.7273260555462,"rpart","DECISION TREE"
"rpart289",20.1423040937408,"rpart","DECISION TREE"
"rpart290",19.5869609041857,"rpart","DECISION TREE"
"rpart291",24.6171663282452,"rpart","DECISION TREE"
"rpart292",24.479356739413,"rpart","DECISION TREE"
"rpart293",18.866249724099,"rpart","DECISION TREE"
"rpart294",18.7928101175441,"rpart","DECISION TREE"
"rpart295",20.5363124957618,"rpart","DECISION TREE"
"rpart296",20.9687583171278,"rpart","DECISION TREE"
"rpart297",20.445108319836,"rpart","DECISION TREE"
"rpart298",17.7694633242856,"rpart","DECISION TREE"
"rpart299",19.6728456498431,"rpart","DECISION TREE"
"rpart300",18.2620153493147,"rpart","DECISION TREE"
"rpart301",22.613455551729,"rpart","DECISION TREE"
"rpart302",19.9932965847487,"rpart","DECISION TREE"
"rpart303",19.3498233864904,"rpart","DECISION TREE"
"rpart304",17.4748821222348,"rpart","DECISION TREE"
"rpart305",20.7410132939271,"rpart","DECISION TREE"
"rpart306",18.1702059030987,"rpart","DECISION TREE"
"rpart307",22.7996660079983,"rpart","DECISION TREE"
"rpart308",21.2911000663564,"rpart","DECISION TREE"
"rpart309",20.4038587838855,"rpart","DECISION TREE"
"rpart310",21.2070933103428,"rpart","DECISION TREE"
"rpart311",19.1786817323912,"rpart","DECISION TREE"
"rpart312",22.1486677826392,"rpart","DECISION TREE"
"rpart313",16.8692505086103,"rpart","DECISION TREE"
"rpart314",19.897307510068,"rpart","DECISION TREE"
"rpart315",18.4486290267043,"rpart","DECISION TREE"
"rpart316",19.429984730552,"rpart","DECISION TREE"
"rpart317",16.7343705276782,"rpart","DECISION TREE"
"rpart318",20.5714112148327,"rpart","DECISION TREE"
"rpart319",20.7488848967774,"rpart","DECISION TREE"
"rpart320",19.1436876043418,"rpart","DECISION TREE"
"rpart321",18.4204027134225,"rpart","DECISION TREE"
"rpart322",18.6899501323084,"rpart","DECISION TREE"
"rpart323",19.1066845149373,"rpart","DECISION TREE"
"rpart324",22.3431782701177,"rpart","DECISION TREE"
"rpart325",19.9891732236907,"rpart","DECISION TREE"
"rpart326",20.952760327746,"rpart","DECISION TREE"
"rpart327",21.2184220036318,"rpart","DECISION TREE"
"rpart328",16.9112238181107,"rpart","DECISION TREE"
"rpart329",16.5149162730934,"rpart","DECISION TREE"
"rpart330",20.6309607833084,"rpart","DECISION TREE"
"rpart331",22.792792315086,"rpart","DECISION TREE"
"rpart332",18.6505166197631,"rpart","DECISION TREE"
"rpart333",19.8840344931608,"rpart","DECISION TREE"
"rpart334",17.2619885562315,"rpart","DECISION TREE"
"rpart335",19.620518857127,"rpart","DECISION TREE"
"rpart336",19.286238743334,"rpart","DECISION TREE"
"rpart337",21.1809516692841,"rpart","DECISION TREE"
"rpart338",17.6748455230568,"rpart","DECISION TREE"
"rpart339",18.753567386426,"rpart","DECISION TREE"
"rpart340",24.1685008233032,"rpart","DECISION TREE"
"rpart341",21.6166871224468,"rpart","DECISION TREE"
"rpart342",19.5545793124622,"rpart","DECISION TREE"
"rpart343",18.9221385043319,"rpart","DECISION TREE"
"rpart344",19.2913796035851,"rpart","DECISION TREE"
"rpart345",17.3430102631166,"rpart","DECISION TREE"
"rpart346",20.2281395238881,"rpart","DECISION TREE"
"rpart347",20.2672227359349,"rpart","DECISION TREE"
"rpart348",18.9951596138934,"rpart","DECISION TREE"
"rpart349",17.5301699722249,"rpart","DECISION TREE"
"rpart350",17.9271084708911,"rpart","DECISION TREE"
"rpart351",20.9419298287965,"rpart","DECISION TREE"
"rpart352",18.0545648738962,"rpart","DECISION TREE"
"rpart353",19.6314829951606,"rpart","DECISION TREE"
"rpart354",20.6756235131296,"rpart","DECISION TREE"
"rpart355",17.4864386424976,"rpart","DECISION TREE"
"rpart356",20.8963279686056,"rpart","DECISION TREE"
"rpart357",21.7801129158431,"rpart","DECISION TREE"
"rpart358",21.7930926419292,"rpart","DECISION TREE"
"rpart359",21.3174508466753,"rpart","DECISION TREE"
"rpart360",22.1577096094123,"rpart","DECISION TREE"
"rpart361",18.586069957453,"rpart","DECISION TREE"
"rpart362",21.3275152177724,"rpart","DECISION TREE"
"rpart363",19.0110907292691,"rpart","DECISION TREE"
"rpart364",19.8882999382869,"rpart","DECISION TREE"
"rpart365",20.8445057697765,"rpart","DECISION TREE"
"rpart366",21.3550231037035,"rpart","DECISION TREE"
"rpart367",18.2114060548544,"rpart","DECISION TREE"
"rpart368",19.7150730358205,"rpart","DECISION TREE"
"rpart369",17.7564089778052,"rpart","DECISION TREE"
"rpart370",20.9796560489696,"rpart","DECISION TREE"
"rpart371",20.5034964504146,"rpart","DECISION TREE"
"rpart372",18.9301893930414,"rpart","DECISION TREE"
"rpart373",18.1706459589896,"rpart","DECISION TREE"
"rpart374",20.0251800792759,"rpart","DECISION TREE"
"rpart375",19.4596128352652,"rpart","DECISION TREE"
"rpart376",18.8269255318629,"rpart","DECISION TREE"
"rpart377",18.251803618396,"rpart","DECISION TREE"
"rpart378",17.9501124841261,"rpart","DECISION TREE"
"rpart379",18.0079405572782,"rpart","DECISION TREE"
"rpart380",20.7691486247186,"rpart","DECISION TREE"
"rpart381",17.599100691524,"rpart","DECISION TREE"
"rpart382",18.1772506737187,"rpart","DECISION TREE"
"rpart383",16.1156120401435,"rpart","DECISION TREE"
"rpart384",17.385640757286,"rpart","DECISION TREE"
"rpart385",17.8752421364974,"rpart","DECISION TREE"
"rpart386",20.3701055780579,"rpart","DECISION TREE"
"rpart387",17.6200507552019,"rpart","DECISION TREE"
"rpart388",18.4023113774821,"rpart","DECISION TREE"
"rpart389",18.2274162495254,"rpart","DECISION TREE"
"rpart390",17.1079498618603,"rpart","DECISION TREE"
"rpart391",18.877337912735,"rpart","DECISION TREE"
"rpart392",20.0704281016432,"rpart","DECISION TREE"
"rpart393",19.1813535218572,"rpart","DECISION TREE"
"rpart394",18.5033066963145,"rpart","DECISION TREE"
"rpart395",21.5057051213435,"rpart","DECISION TREE"
"rpart396",20.4855081408766,"rpart","DECISION TREE"
"rpart397",18.8139679529603,"rpart","DECISION TREE"
"rpart398",19.6899047645733,"rpart","DECISION TREE"
"rpart399",19.5579985967686,"rpart","DECISION TREE"
"rpart400",22.7619474119074,"rpart","DECISION TREE"
"rpart401",20.8900302393522,"rpart","DECISION TREE"
"rpart402",19.4686942733553,"rpart","DECISION TREE"
"rpart403",19.8950835763016,"rpart","DECISION TREE"
"rpart404",18.1102502138942,"rpart","DECISION TREE"
"rpart405",20.7326614650975,"rpart","DECISION TREE"
"rpart406",18.2564822913917,"rpart","DECISION TREE"
"rpart407",19.1777782212419,"rpart","DECISION TREE"
"rpart408",20.6918553066675,"rpart","DECISION TREE"
"rpart409",19.2051311415793,"rpart","DECISION TREE"
"rpart410",20.3195683609568,"rpart","DECISION TREE"
"rpart411",20.3074169058638,"rpart","DECISION TREE"
"rpart412",23.4397732074921,"rpart","DECISION TREE"
"rpart413",15.5857100198506,"rpart","DECISION TREE"
"rpart414",17.0457289278914,"rpart","DECISION TREE"
"rpart415",16.4016694714316,"rpart","DECISION TREE"
"rpart416",17.0638678132272,"rpart","DECISION TREE"
"rpart417",19.3576382002618,"rpart","DECISION TREE"
"rpart418",18.689046990509,"rpart","DECISION TREE"
"rpart419",20.4123122144409,"rpart","DECISION TREE"
"rpart420",21.3032992525209,"rpart","DECISION TREE"
"rpart421",17.1600787242484,"rpart","DECISION TREE"
"rpart422",16.6535963486392,"rpart","DECISION TREE"
"rpart423",17.7407643193395,"rpart","DECISION TREE"
"rpart424",18.6909683622318,"rpart","DECISION TREE"
"rpart425",20.6443635565246,"rpart","DECISION TREE"
"rpart426",20.8470758127056,"rpart","DECISION TREE"
"rpart427",19.2775907763662,"rpart","DECISION TREE"
"rpart428",21.1455615222383,"rpart","DECISION TREE"
"rpart429",18.5924990081684,"rpart","DECISION TREE"
"rpart430",21.1694887002297,"rpart","DECISION TREE"
"rpart431",19.7408895808123,"rpart","DECISION TREE"
"rpart432",20.4717944623896,"rpart","DECISION TREE"
"rpart433",19.1919625621512,"rpart","DECISION TREE"
"rpart434",18.2652844547212,"rpart","DECISION TREE"
"rpart435",18.488664603028,"rpart","DECISION TREE"
"rpart436",19.471710520274,"rpart","DECISION TREE"
"rpart437",19.4531309849969,"rpart","DECISION TREE"
"rpart438",17.6989383275551,"rpart","DECISION TREE"
"rpart439",19.3954339995251,"rpart","DECISION TREE"
"rpart440",20.1090750901538,"rpart","DECISION TREE"
"rpart441",16.7779770040455,"rpart","DECISION TREE"
"rpart442",18.0952487020003,"rpart","DECISION TREE"
"rpart443",18.7127622637159,"rpart","DECISION TREE"
"rpart444",16.8694465981469,"rpart","DECISION TREE"
"rpart445",19.3950146830631,"rpart","DECISION TREE"
"rpart446",22.2163057372828,"rpart","DECISION TREE"
"rpart447",18.3614346362464,"rpart","DECISION TREE"
"rpart448",20.9972131857201,"rpart","DECISION TREE"
"rpart449",19.8753542350348,"rpart","DECISION TREE"
"rpart450",17.9389324037072,"rpart","DECISION TREE"
"rpart451",18.8755995144,"rpart","DECISION TREE"
"rpart452",22.3835186810243,"rpart","DECISION TREE"
"rpart453",20.4942286985701,"rpart","DECISION TREE"
"rpart454",17.695083735,"rpart","DECISION TREE"
"rpart455",20.3630406456096,"rpart","DECISION TREE"
"rpart456",16.0944007603456,"rpart","DECISION TREE"
"rpart457",16.9228164888597,"rpart","DECISION TREE"
"rpart458",20.424733902853,"rpart","DECISION TREE"
"rpart459",20.7097791196261,"rpart","DECISION TREE"
"rpart460",18.6981890956782,"rpart","DECISION TREE"
"rpart461",18.1492934405835,"rpart","DECISION TREE"
"rpart462",20.7284141622146,"rpart","DECISION TREE"
"rpart463",19.1372337475727,"rpart","DECISION TREE"
"rpart464",17.8105942786279,"rpart","DECISION TREE"
"rpart465",23.6381069977754,"rpart","DECISION TREE"
"rpart466",18.6774164647221,"rpart","DECISION TREE"
"rpart467",21.9723905938656,"rpart","DECISION TREE"
"rpart468",19.740857343098,"rpart","DECISION TREE"
"rpart469",19.8821488860506,"rpart","DECISION TREE"
"rpart470",17.8927498275895,"rpart","DECISION TREE"
"rpart471",18.819184465789,"rpart","DECISION TREE"
"rpart472",17.7508518746396,"rpart","DECISION TREE"
"rpart473",18.5277896952162,"rpart","DECISION TREE"
"rpart474",20.8662750769041,"rpart","DECISION TREE"
"rpart475",19.2055141434106,"rpart","DECISION TREE"
"rpart476",17.0538046106225,"rpart","DECISION TREE"
"rpart477",18.7512540472515,"rpart","DECISION TREE"
"rpart478",18.5624932908974,"rpart","DECISION TREE"
"rpart479",18.023171714347,"rpart","DECISION TREE"
"rpart480",17.7910317964405,"rpart","DECISION TREE"
"rpart481",19.5537966043208,"rpart","DECISION TREE"
"rpart482",18.2677911735631,"rpart","DECISION TREE"
"rpart483",21.585188207991,"rpart","DECISION TREE"
"rpart484",20.2216037054128,"rpart","DECISION TREE"
"rpart485",19.45888156392,"rpart","DECISION TREE"
"rpart486",17.1527229248394,"rpart","DECISION TREE"
"rpart487",19.1460016007339,"rpart","DECISION TREE"
"rpart488",20.6304911966329,"rpart","DECISION TREE"
"rpart489",18.496336064771,"rpart","DECISION TREE"
"rpart490",19.0307664429263,"rpart","DECISION TREE"
"rpart491",19.7153756997562,"rpart","DECISION TREE"
"rpart492",18.8387472857229,"rpart","DECISION TREE"
"rpart493",20.7327728309205,"rpart","DECISION TREE"
"rpart494",20.8833397318493,"rpart","DECISION TREE"
"rpart495",21.1206589818662,"rpart","DECISION TREE"
"rpart496",19.1481277032324,"rpart","DECISION TREE"
"rpart497",19.0905194275786,"rpart","DECISION TREE"
"rpart498",22.231335147274,"rpart","DECISION TREE"
"rpart499",18.727929333417,"rpart","DECISION TREE"
"rpart500",19.5992347070049,"rpart","DECISION TREE"
"rpart501",19.1762485339723,"rpart","DECISION TREE"
"rpart502",19.1300366226784,"rpart","DECISION TREE"
