"V1" "V2" "V3" "V4" "V5" "V6" "V7"
323.717644590571 954.141068199335 640.806632029113 779.012731467806 763.060762389242 508.043712069483 537.521792410733
1896.68180751799 435.260369183669 645.591869594187 712.259305877256 583.36821614056 592.955482883607 569.186586141032
1744.36006928071 520.388765180301 507.367660056224 645.013751166632 508.36865228235 503.339000215246 589.999868087747
808.290320120806 1634.6295247008 890.536393940526 562.011015950498 775.98860924786 549.591971241725 566.481244369018
1045.31208607268 794.922941263284 564.389585105807 555.100858483914 560.496859304639 726.02826689138 581.748664711072
1592.03905773153 615.316573584537 337.16381254057 500.227581872895 556.862537590575 684.08457111584 544.873955901653
2729.1949497913 921.34941097273 811.455578924767 853.634981554356 585.976251387889 606.291030493643 576.728547414964
984.030194444309 443.048685039055 975.637524633017 434.529919932905 548.380436551822 580.523003337618 632.910390412047
505.55093699468 416.98065840941 716.014309973266 744.150820985998 558.821866751832 639.583986575329 585.554205734398
330.59925506448 946.570572677859 1291.67664922376 403.978886815457 616.605980991222 630.592073189086 569.004625865442
2368.27358269245 532.796426600654 367.927255125566 803.66614663927 498.273682492366 543.870171799539 597.173903152789
412.830279630783 1325.26633909726 465.453065866472 597.027999372325 577.484624819337 630.618210254177 593.610523628961
796.114725285117 803.012568011073 962.075833394875 672.885796008752 693.293294571139 584.315394950609 653.450910711637
456.963469527074 249.000465480556 794.234217056642 674.27878936896 606.965226967733 544.288149973816 525.678292423614
487.19851291408 519.658339276547 671.80077405068 675.880438962432 598.854689706701 605.579909013731 571.87099718988
1689.45464631642 423.528511735583 518.147004780597 718.608610529947 561.345119520865 552.111650427399 555.566719759913
216.929526869223 1127.93508884808 1718.77444373611 825.656425868384 688.624255483593 626.970046803881 527.035153515292
431.382234923742 970.121025886507 267.292690294878 398.066433692256 556.585395368805 666.431647416458 632.789709668049
1779.1515187243 575.455672389805 388.514373772237 695.615436848467 980.502975704635 568.405555095944 584.336133022171
1139.24468610388 601.799083635978 995.769266539285 684.379126404771 755.026796084053 560.37959854777 513.905303484691
271.538029660393 865.416796726135 890.171995132443 363.463821868999 604.936406931209 613.642834477821 541.23199301649
3124.69696644316 830.177062720123 943.131315243319 765.419287855149 640.54503542407 667.00936253032 605.742303143594
694.466551876 728.576672631651 733.033429455784 771.229016322977 759.489138672783 475.243524250535 477.622861186881
363.432680435165 627.776059179787 653.187935048456 539.171355563806 533.004613689335 564.808235016516 548.357620137217
631.552837632644 498.990735424191 1004.33715701498 649.294060289899 807.266117094943 554.988563759271 593.492620057356
1973.43658109208 725.999053537574 1794.7417241377 904.782708636482 668.411036193101 598.410202597656 611.835897332333
1725.41810218512 613.572329088717 1020.36212927632 634.741785658348 592.460629392744 511.978561969812 526.741334201594
810.931412657468 648.817204982585 520.390857356654 1143.53780996253 943.390076481915 603.173083765024 558.816684717658
481.956246203147 450.141322636725 509.886975746982 464.659080814718 514.877497042708 583.638822400614 637.48136045129
1274.77532270223 670.03729308954 870.058335933267 770.59749132479 655.117428627384 605.556527969805 585.239040834928
596.815036406661 972.492895729439 988.503784898081 554.834391286405 438.144485779766 497.939569561425 523.713358554456
393.858137823036 710.479844834323 459.01201240125 501.631721284842 635.1872365582 559.385307512634 542.604575754693
1147.47899757765 1254.56541685149 715.497575561929 551.036193329736 522.591948631492 536.70056519976 628.694217060894
931.57021294706 420.997372977029 903.769534366345 706.176506038935 602.733079759275 677.752957085476 583.268084311593
933.96436627033 475.245646475149 1330.03712182145 625.237203064199 723.21093749142 644.573400325439 551.790997271368
965.887047259945 1102.0249392328 1474.35325469374 420.12671472421 631.425072744449 572.71496678558 565.522657306288
454.475717356094 300.929385706906 689.685255599834 571.303495878394 747.400448830939 614.952079533392 576.586907201503
857.289663742948 452.851376078683 825.656067917054 833.91871694756 603.169979986535 518.420734518608 542.461026253407
944.975339421347 420.71356843531 721.406257720411 734.991888650013 422.130277927923 606.871585305955 494.319162831626
459.145922523777 420.306008574715 591.871232606236 723.717791216687 646.460423904294 576.092181320041 639.118334783367
1110.61598432808 582.982330720326 957.555214239134 564.035491984489 646.497590001416 486.089360795105 545.243763446159
1303.47556704609 562.532011458034 1513.58022801606 540.646569679508 632.462623797331 613.033591923279 597.372437449478
1770.81563978172 701.720486244821 1327.27458037396 709.345447913074 472.015324152046 508.211220098178 577.713731650104
840.51174296238 1074.00664803811 1158.2664576968 585.657085327993 692.477324180478 628.75510915736 642.660300177985
422.167314077884 1124.38670892116 630.261491397392 775.049752595438 500.016222862737 569.253738709371 532.262561979229
868.792122577391 580.776623260842 730.60271975591 965.022949498553 477.118775313558 555.207579260625 588.692631013845
1443.33726147776 424.812109362207 818.660883206022 735.629371168534 566.221889354118 463.950050327858 582.53219184512
3024.84931801613 809.969504580565 788.349030624391 803.6203009204 553.752879161463 507.713716333783 513.816442738233
629.420629609926 545.850349526986 654.992890026797 465.453925587889 569.87119229631 592.223560382728 624.018050124879
1609.58465149746 1865.75409745571 639.505726170503 691.1895512589 704.916820328697 572.837627354192 496.983245635029
837.218108664629 607.683500685554 537.269396682018 882.63924793096 683.513672543745 632.925898139565 569.204708499704
673.304949004421 1132.32427353264 1046.34441515418 528.226651295741 619.25294862605 610.968654717508 543.754959903529
1894.30335138182 2615.51837198167 952.42911267351 706.389415865 704.412200394943 538.941524852253 545.901324861126
610.579921571342 1163.72458671387 698.974101878772 512.478028619457 704.85693396824 548.237339121249 566.935743932834
1297.03698507389 474.845977762489 458.927278080464 690.837356005125 714.731678177806 587.436839596157 611.111286147933
751.830761080768 209.958553600246 1259.75650266264 619.881906013589 743.2242270796 671.652987643702 547.397753375412
563.215086559649 775.067877161195 948.442861428662 749.888826617948 457.007378348785 515.030321523622 566.082535332255
2188.77645860049 560.209785670585 714.21526469858 535.120089971461 651.67355280673 476.524121107886 507.613691624322
343.337462635031 1178.44838458637 629.6414323466 465.919497258289 540.422515803589 618.952330693471 547.519585705634
1083.67425296535 1424.34247364836 420.776980723917 800.718075748737 607.385641398925 521.118983848318 537.643511584713
397.577305908193 439.793704424128 1098.22529093788 652.477452801025 464.573118226335 616.85184747338 654.737827388073
1639.03015337437 2181.57070524381 1402.11974991281 543.68574781488 673.160441900045 667.339961562777 546.772498017859
539.364083376766 1156.80992097039 822.579988213778 388.698359075739 750.265006404194 542.075955433939 539.133541696531
646.553392986765 777.482386259717 396.463274313338 665.931196754937 553.877077414647 659.24293026436 537.265737743012
1347.83716095626 586.616452609194 1075.02789110645 597.344272900061 618.660799575055 626.12269282817 577.857174800219
555.956403644372 815.363667672937 801.268541164515 543.624153804372 700.978770222602 658.07214929013 537.288849151815
2775.45295660878 756.569925899051 528.890312782679 576.638526850685 996.774327103574 563.575008773446 634.87852658825
657.91680102371 308.649929540815 822.909558995439 861.267499831063 535.141964915202 678.451898870501 535.971708637888
2311.73452369469 628.518627717031 676.064551331902 567.916994350371 914.240029600596 524.159014439001 575.70006667136
211.357872609221 607.108507347006 793.89632210815 560.940360960746 650.952746106502 562.657871723522 624.535984283385
1150.36847201212 730.401713767529 359.230807416861 696.944617496595 605.078514438562 657.872994942296 532.935759857289
948.071902927852 962.235507550621 693.455316802657 446.536598191989 585.038277425418 535.151873584964 550.384263891332
3310.79761632456 576.546683912718 892.551388130995 721.852506285894 1081.80117890173 519.83009237635 560.383889412307
425.977684400991 833.092869535926 835.011621337125 489.824035537635 695.571827206931 541.833436358542 577.344289475172
1279.23124888328 265.952870362322 644.146599462046 494.330842101104 527.089636557825 467.429419678234 513.180013256517
508.132244016129 1025.71329048099 673.240507122303 646.033779944458 586.127338463787 511.828307301088 614.026711167497
