"V1" "V2" "V3" "V4" "V5" "V6" "V7"
2710.42887635941 750.50026775301 293.96965034018 114.86309649138 86.7364902728883 74.0185218785225 32.4088457937912
385.807738846589 286.567219963858 303.136544969222 90.6651272074684 166.395431799469 60.7405418929613 35.2703657347254
649.608556098421 877.727784678949 296.363720171885 91.4079929847476 85.4270935210599 60.6585117301019 67.1233130313931
554.604776986199 1092.26506602565 86.8672475712151 125.639479921614 187.503989521992 120.884016177487 27.2480467842925
246.865308515754 873.228956219223 146.436872967287 115.426538103564 103.04853618791 85.6129726988244 77.6150086345865
856.117461404459 517.604762895264 232.776001321345 336.514204904863 54.8866953198603 23.9967251422924 75.3952650310578
148.612080778683 291.750022743041 133.300361380674 259.939364101208 73.2449846874178 85.1816853156527 44.9503258864207
1641.93387877285 88.0506472536062 102.935229179891 40.6496920279158 60.9342193656432 81.6051261096718 59.7030336987132
289.270351412158 1540.85323439684 351.548926359008 167.641364097592 186.397402010453 139.257260897225 29.3971448260976
1181.04931811552 683.845524645091 103.486038831408 188.886400678605 75.3298046462447 46.5242006174207 45.7352745678735
2430.91172096247 491.245914316579 67.934859108424 82.7133800008298 117.876721824769 101.349716501638 59.3304164207727
3273.94884781311 2327.28017432842 642.643839491549 58.0965070551059 66.1910467453089 103.863235822265 65.8269272436691
1293.52606828213 463.33274590407 117.310579894452 60.5570773568426 162.926666987228 54.45840772204 60.2530732522557
765.76515108472 771.033044191713 224.605822960235 440.399057812901 65.374916455613 65.2682795635575 34.7434080010622
1307.86614137031 451.117338140465 111.768217709988 157.494644717744 137.459058562725 55.476736425025 37.3199641399217
556.756867842793 353.170844257532 223.89082682743 77.1798895038847 54.575814988937 96.6365244320017 74.3520566014042
502.209052993687 368.252124791106 275.778792588953 75.6955652873842 57.5747718214468 86.9929012035234 77.2409343545127
1673.24029921587 334.339533330883 103.402206801647 520.099016872468 68.2312881329733 42.081144813645 49.5537351820118
1184.10242179559 166.742145179852 219.808013156392 178.374044424344 61.545077761831 78.778173886559 80.8368473356752
610.834566307365 742.034023591533 95.7200891428328 239.673302594895 57.0214561470928 54.3909684726813 37.0328913147684
1786.26833153982 470.380518448635 193.818312504269 78.422730585105 38.5045306104762 107.419485324091 49.39446832218
1299.92608443945 531.9951307886 107.182165460382 268.871626910866 292.107448321953 49.7563535745739 46.3222024506879
1883.44368112523 303.798833555101 136.789739543243 71.3684224245165 116.94337027584 69.3054575562685 75.6501402129785
642.051204608366 592.970172164483 152.222883898512 143.097175675285 145.055877110013 60.991873829694 54.2227611933821
