"","score","method","forest"
"rpart92",11.7862853326297,"rpart","DECISION TREE"
"rpart93",13.8610313586354,"rpart","DECISION TREE"
"rpart94",14.1551162879431,"rpart","DECISION TREE"
"rpart95",13.297305537024,"rpart","DECISION TREE"
"rpart96",13.6473229410927,"rpart","DECISION TREE"
"rpart97",12.8505621277916,"rpart","DECISION TREE"
"rpart98",11.9086092532524,"rpart","DECISION TREE"
"rpart99",13.0677553405121,"rpart","DECISION TREE"
"rpart100",13.5763448723726,"rpart","DECISION TREE"
"rpart101",14.0392578415352,"rpart","DECISION TREE"
"rpart102",13.2381663601229,"rpart","DECISION TREE"
"rpart103",14.7180880762359,"rpart","DECISION TREE"
"rpart104",14.4313829947071,"rpart","DECISION TREE"
"rpart105",12.284421421846,"rpart","DECISION TREE"
"rpart106",14.4833855354209,"rpart","DECISION TREE"
"rpart107",14.2788926663739,"rpart","DECISION TREE"
"rpart108",13.3871282182301,"rpart","DECISION TREE"
"rpart109",13.0656886493931,"rpart","DECISION TREE"
"rpart110",17.4306125606408,"rpart","DECISION TREE"
"rpart111",13.6752585902692,"rpart","DECISION TREE"
"rpart112",16.2044625544535,"rpart","DECISION TREE"
"rpart113",15.9006182664339,"rpart","DECISION TREE"
"rpart114",14.8204117665497,"rpart","DECISION TREE"
"rpart115",13.9193378977042,"rpart","DECISION TREE"
"rpart116",12.7754636310153,"rpart","DECISION TREE"
"rpart117",11.0513630736782,"rpart","DECISION TREE"
"rpart118",14.0436335953315,"rpart","DECISION TREE"
"rpart119",14.4464336078329,"rpart","DECISION TREE"
"rpart120",15.3648782788249,"rpart","DECISION TREE"
"rpart121",16.3181441565,"rpart","DECISION TREE"
"rpart122",12.7985867064336,"rpart","DECISION TREE"
"rpart123",14.253975526099,"rpart","DECISION TREE"
"rpart124",11.0582992340073,"rpart","DECISION TREE"
"rpart125",13.5527700997544,"rpart","DECISION TREE"
"rpart126",11.8091653465233,"rpart","DECISION TREE"
"rpart127",15.3041171026585,"rpart","DECISION TREE"
"rpart128",14.3521615754454,"rpart","DECISION TREE"
"rpart129",15.5579919682085,"rpart","DECISION TREE"
"rpart130",11.901980395686,"rpart","DECISION TREE"
"rpart131",14.3255147468569,"rpart","DECISION TREE"
"rpart132",13.5426679778357,"rpart","DECISION TREE"
"rpart133",12.3034072160869,"rpart","DECISION TREE"
"rpart134",12.8482280054178,"rpart","DECISION TREE"
"rpart135",12.6199584925713,"rpart","DECISION TREE"
"rpart136",15.4674525993621,"rpart","DECISION TREE"
"rpart137",11.2633798090367,"rpart","DECISION TREE"
"rpart138",12.8780916508097,"rpart","DECISION TREE"
"rpart139",12.9848544885129,"rpart","DECISION TREE"
"rpart140",13.3806624803641,"rpart","DECISION TREE"
"rpart141",12.5196432086586,"rpart","DECISION TREE"
"rpart142",12.2684954926001,"rpart","DECISION TREE"
"rpart143",15.6596854431375,"rpart","DECISION TREE"
"rpart144",11.2729676250771,"rpart","DECISION TREE"
"rpart145",13.5195937687414,"rpart","DECISION TREE"
"rpart146",13.9315280747551,"rpart","DECISION TREE"
"rpart147",12.3313482617434,"rpart","DECISION TREE"
"rpart148",13.8467728685255,"rpart","DECISION TREE"
"rpart149",17.0815303137897,"rpart","DECISION TREE"
"rpart150",12.532810242563,"rpart","DECISION TREE"
"rpart151",13.7764482045503,"rpart","DECISION TREE"
"rpart152",12.1011954734558,"rpart","DECISION TREE"
"rpart153",12.964307524171,"rpart","DECISION TREE"
"rpart154",11.7143977565376,"rpart","DECISION TREE"
"rpart155",14.907825252503,"rpart","DECISION TREE"
"rpart156",12.2130318143253,"rpart","DECISION TREE"
"rpart157",12.0319325876925,"rpart","DECISION TREE"
"rpart158",13.3768323338149,"rpart","DECISION TREE"
"rpart159",13.9527643832561,"rpart","DECISION TREE"
"rpart160",13.636800238731,"rpart","DECISION TREE"
"rpart161",13.7162063933271,"rpart","DECISION TREE"
"rpart162",13.228143847654,"rpart","DECISION TREE"
"rpart163",13.8597858247179,"rpart","DECISION TREE"
"rpart164",10.8595416402265,"rpart","DECISION TREE"
"rpart165",12.501807961244,"rpart","DECISION TREE"
"rpart166",13.6924899014033,"rpart","DECISION TREE"
"rpart167",13.3585389557681,"rpart","DECISION TREE"
"rpart168",12.2892660617906,"rpart","DECISION TREE"
"rpart169",14.6451260719183,"rpart","DECISION TREE"
"rpart170",12.8426319553666,"rpart","DECISION TREE"
"rpart171",13.3027504355369,"rpart","DECISION TREE"
"rpart172",14.3877924367361,"rpart","DECISION TREE"
"rpart173",15.3942598531043,"rpart","DECISION TREE"
"rpart174",11.5658094752616,"rpart","DECISION TREE"
"rpart175",14.7493820320327,"rpart","DECISION TREE"
"rpart176",12.4331276372505,"rpart","DECISION TREE"
"rpart177",13.6308064977505,"rpart","DECISION TREE"
"rpart178",11.5652756765168,"rpart","DECISION TREE"
"rpart179",11.4054220388434,"rpart","DECISION TREE"
"rpart180",14.3246395863581,"rpart","DECISION TREE"
"rpart181",15.6258102640646,"rpart","DECISION TREE"
"rpart182",13.9397939618693,"rpart","DECISION TREE"
"rpart183",13.3676935594036,"rpart","DECISION TREE"
"rpart184",14.135334829053,"rpart","DECISION TREE"
"rpart185",13.8870462449506,"rpart","DECISION TREE"
"rpart186",12.5690242971149,"rpart","DECISION TREE"
"rpart187",12.180432160819,"rpart","DECISION TREE"
"rpart188",11.4222841190444,"rpart","DECISION TREE"
"rpart189",14.7700159587533,"rpart","DECISION TREE"
"rpart190",10.6963959032337,"rpart","DECISION TREE"
"rpart191",12.843581772515,"rpart","DECISION TREE"
"rpart192",12.3120934495355,"rpart","DECISION TREE"
"rpart193",14.6163386343305,"rpart","DECISION TREE"
"rpart194",15.531471413822,"rpart","DECISION TREE"
"rpart195",16.7238313603117,"rpart","DECISION TREE"
"rpart196",14.1752811701564,"rpart","DECISION TREE"
"rpart197",13.2888852943704,"rpart","DECISION TREE"
"rpart198",11.491505819738,"rpart","DECISION TREE"
"rpart199",16.0188319264076,"rpart","DECISION TREE"
"rpart200",16.6938085767306,"rpart","DECISION TREE"
"rpart201",13.7840165141469,"rpart","DECISION TREE"
"rpart202",12.8150623981743,"rpart","DECISION TREE"
"rpart203",13.351587272281,"rpart","DECISION TREE"
"rpart204",12.8400574461036,"rpart","DECISION TREE"
"rpart205",14.0880451172385,"rpart","DECISION TREE"
"rpart206",16.107380370098,"rpart","DECISION TREE"
"rpart207",14.2376785938143,"rpart","DECISION TREE"
"rpart208",13.0988960628666,"rpart","DECISION TREE"
"rpart209",13.6544834139442,"rpart","DECISION TREE"
"rpart210",13.842775607301,"rpart","DECISION TREE"
"rpart211",11.9549473353875,"rpart","DECISION TREE"
"rpart212",12.7408233396611,"rpart","DECISION TREE"
"rpart213",10.8120200341975,"rpart","DECISION TREE"
"rpart214",14.1239612658498,"rpart","DECISION TREE"
"rpart215",11.8707305281055,"rpart","DECISION TREE"
"rpart216",13.4317517281157,"rpart","DECISION TREE"
"rpart217",14.9457524634837,"rpart","DECISION TREE"
"rpart218",14.0561683731584,"rpart","DECISION TREE"
"rpart219",13.5738650732983,"rpart","DECISION TREE"
"rpart220",15.3591171837669,"rpart","DECISION TREE"
"rpart221",12.544855308936,"rpart","DECISION TREE"
"rpart222",11.9107714244247,"rpart","DECISION TREE"
"rpart223",12.4443193085543,"rpart","DECISION TREE"
"rpart224",14.2218676909778,"rpart","DECISION TREE"
"rpart225",14.9765124758153,"rpart","DECISION TREE"
"rpart226",18.6784794786044,"rpart","DECISION TREE"
"rpart227",12.3676446745239,"rpart","DECISION TREE"
"rpart228",15.8267526497192,"rpart","DECISION TREE"
"rpart229",14.320292058513,"rpart","DECISION TREE"
"rpart230",11.6366807920304,"rpart","DECISION TREE"
"rpart231",13.7127515599527,"rpart","DECISION TREE"
"rpart232",13.0875711490679,"rpart","DECISION TREE"
"rpart233",14.9845699846077,"rpart","DECISION TREE"
"rpart234",15.7524690429069,"rpart","DECISION TREE"
"rpart235",14.0779217880115,"rpart","DECISION TREE"
"rpart236",12.2622974885161,"rpart","DECISION TREE"
"rpart237",11.0946252086108,"rpart","DECISION TREE"
"rpart238",13.6613011135942,"rpart","DECISION TREE"
"rpart239",15.4387271812468,"rpart","DECISION TREE"
"rpart240",13.5502391280882,"rpart","DECISION TREE"
"rpart241",14.9368377702922,"rpart","DECISION TREE"
"rpart242",12.3513857255585,"rpart","DECISION TREE"
"rpart243",12.0633135623149,"rpart","DECISION TREE"
"rpart244",13.4292123246772,"rpart","DECISION TREE"
"rpart245",12.9490528224136,"rpart","DECISION TREE"
"rpart246",12.0546986566779,"rpart","DECISION TREE"
"rpart247",15.4891312526678,"rpart","DECISION TREE"
"rpart248",12.6662811425235,"rpart","DECISION TREE"
"rpart249",12.2186764455607,"rpart","DECISION TREE"
"rpart250",15.4419231896366,"rpart","DECISION TREE"
"rpart251",13.3238352457244,"rpart","DECISION TREE"
"rpart252",13.3358155249874,"rpart","DECISION TREE"
"rpart253",14.0226546903784,"rpart","DECISION TREE"
"rpart254",12.809651780721,"rpart","DECISION TREE"
"rpart255",11.9721727401178,"rpart","DECISION TREE"
"rpart256",13.4350821927236,"rpart","DECISION TREE"
"rpart257",14.1012847448907,"rpart","DECISION TREE"
"rpart258",12.590450945558,"rpart","DECISION TREE"
"rpart259",15.0442601267686,"rpart","DECISION TREE"
"rpart260",15.2154086837547,"rpart","DECISION TREE"
"rpart261",13.5199955877795,"rpart","DECISION TREE"
"rpart262",11.7258112445579,"rpart","DECISION TREE"
"rpart263",13.6479147933305,"rpart","DECISION TREE"
"rpart264",11.9535334365641,"rpart","DECISION TREE"
"rpart265",13.5192275394372,"rpart","DECISION TREE"
"rpart266",11.8741354630624,"rpart","DECISION TREE"
"rpart267",15.1306243077762,"rpart","DECISION TREE"
"rpart268",16.7594436373687,"rpart","DECISION TREE"
"rpart269",12.3898371695398,"rpart","DECISION TREE"
"rpart270",12.7995383372949,"rpart","DECISION TREE"
"rpart271",13.9006245398928,"rpart","DECISION TREE"
"rpart272",13.9299921646071,"rpart","DECISION TREE"
"rpart273",14.9215252204338,"rpart","DECISION TREE"
"rpart274",11.1088740717759,"rpart","DECISION TREE"
"rpart275",12.3001036837531,"rpart","DECISION TREE"
"rpart276",12.6587437573178,"rpart","DECISION TREE"
"rpart277",12.9224376115814,"rpart","DECISION TREE"
"rpart278",12.5302663898197,"rpart","DECISION TREE"
"rpart279",12.2134474655436,"rpart","DECISION TREE"
"rpart280",15.1568277846012,"rpart","DECISION TREE"
"rpart281",13.6926451209024,"rpart","DECISION TREE"
"rpart282",13.5921890853151,"rpart","DECISION TREE"
"rpart283",14.3092593348522,"rpart","DECISION TREE"
"rpart284",12.3902493551524,"rpart","DECISION TREE"
"rpart285",12.8224382535319,"rpart","DECISION TREE"
"rpart286",13.3323177959158,"rpart","DECISION TREE"
"rpart287",15.0573620111483,"rpart","DECISION TREE"
"rpart288",14.6345460401918,"rpart","DECISION TREE"
"rpart289",12.3644871900323,"rpart","DECISION TREE"
"rpart290",12.131392336972,"rpart","DECISION TREE"
"rpart291",16.6565946705135,"rpart","DECISION TREE"
"rpart292",16.752635690945,"rpart","DECISION TREE"
"rpart293",13.9520243290149,"rpart","DECISION TREE"
"rpart294",14.2986625994909,"rpart","DECISION TREE"
"rpart295",14.4172575793352,"rpart","DECISION TREE"
"rpart296",13.4143837796594,"rpart","DECISION TREE"
"rpart297",14.3466502098937,"rpart","DECISION TREE"
"rpart298",12.502577499906,"rpart","DECISION TREE"
"rpart299",14.1155701898023,"rpart","DECISION TREE"
"rpart300",12.728241676305,"rpart","DECISION TREE"
"rpart301",16.4176949515398,"rpart","DECISION TREE"
"rpart302",15.3291631981399,"rpart","DECISION TREE"
"rpart303",14.7214014172758,"rpart","DECISION TREE"
"rpart304",11.323021846741,"rpart","DECISION TREE"
"rpart305",11.6195215623215,"rpart","DECISION TREE"
"rpart306",12.8286829071603,"rpart","DECISION TREE"
"rpart307",15.5090967749695,"rpart","DECISION TREE"
"rpart308",15.9944857081192,"rpart","DECISION TREE"
"rpart309",12.8740644327709,"rpart","DECISION TREE"
"rpart310",14.4464258282562,"rpart","DECISION TREE"
"rpart311",12.8367380055642,"rpart","DECISION TREE"
"rpart312",16.1312997893844,"rpart","DECISION TREE"
"rpart313",10.3574524380323,"rpart","DECISION TREE"
"rpart314",15.3515975142013,"rpart","DECISION TREE"
"rpart315",12.7712730769356,"rpart","DECISION TREE"
"rpart316",14.7035478750771,"rpart","DECISION TREE"
"rpart317",13.2342171324899,"rpart","DECISION TREE"
"rpart318",14.9716638259972,"rpart","DECISION TREE"
"rpart319",12.2135040795017,"rpart","DECISION TREE"
"rpart320",12.2004159034036,"rpart","DECISION TREE"
"rpart321",14.0799716319794,"rpart","DECISION TREE"
"rpart322",13.3444987947291,"rpart","DECISION TREE"
"rpart323",14.9585239400712,"rpart","DECISION TREE"
"rpart324",14.4332020847489,"rpart","DECISION TREE"
"rpart325",14.1285856551131,"rpart","DECISION TREE"
"rpart326",15.6272433426117,"rpart","DECISION TREE"
"rpart327",15.3718943618896,"rpart","DECISION TREE"
"rpart328",13.2604234815848,"rpart","DECISION TREE"
"rpart329",13.7590992365543,"rpart","DECISION TREE"
"rpart330",14.8561796398742,"rpart","DECISION TREE"
"rpart331",13.6379848692544,"rpart","DECISION TREE"
"rpart332",16.2162643902389,"rpart","DECISION TREE"
"rpart333",14.2924308932872,"rpart","DECISION TREE"
"rpart334",11.837301212903,"rpart","DECISION TREE"
"rpart335",15.7588629690456,"rpart","DECISION TREE"
"rpart336",13.0496612688757,"rpart","DECISION TREE"
"rpart337",15.8781690134043,"rpart","DECISION TREE"
"rpart338",12.4023131654358,"rpart","DECISION TREE"
"rpart339",15.6857609566134,"rpart","DECISION TREE"
"rpart340",20.3379365593864,"rpart","DECISION TREE"
"rpart341",15.2214045049122,"rpart","DECISION TREE"
"rpart342",13.9845404294001,"rpart","DECISION TREE"
"rpart343",15.1368665033564,"rpart","DECISION TREE"
"rpart344",13.5655222799859,"rpart","DECISION TREE"
"rpart345",11.8242933365349,"rpart","DECISION TREE"
"rpart346",17.1398471582817,"rpart","DECISION TREE"
"rpart347",12.7530906824124,"rpart","DECISION TREE"
"rpart348",15.3558886082732,"rpart","DECISION TREE"
"rpart349",12.1957212647647,"rpart","DECISION TREE"
"rpart350",12.2893396935876,"rpart","DECISION TREE"
"rpart351",14.0600815242597,"rpart","DECISION TREE"
"rpart352",13.1071958947019,"rpart","DECISION TREE"
"rpart353",14.3772710103605,"rpart","DECISION TREE"
"rpart354",14.0328662946929,"rpart","DECISION TREE"
"rpart355",11.6357855258401,"rpart","DECISION TREE"
"rpart356",16.5932883199868,"rpart","DECISION TREE"
"rpart357",14.4891307692504,"rpart","DECISION TREE"
"rpart358",13.8460736142566,"rpart","DECISION TREE"
"rpart359",15.3810730628119,"rpart","DECISION TREE"
"rpart360",17.891541488786,"rpart","DECISION TREE"
"rpart361",12.5916123372425,"rpart","DECISION TREE"
"rpart362",14.7637344497523,"rpart","DECISION TREE"
"rpart363",12.5974117351378,"rpart","DECISION TREE"
"rpart364",13.2531624051387,"rpart","DECISION TREE"
"rpart365",15.9076538447227,"rpart","DECISION TREE"
"rpart366",15.8712319875204,"rpart","DECISION TREE"
"rpart367",12.0725153768442,"rpart","DECISION TREE"
"rpart368",14.0527685374332,"rpart","DECISION TREE"
"rpart369",13.3014462376245,"rpart","DECISION TREE"
"rpart370",14.9453087269379,"rpart","DECISION TREE"
"rpart371",14.0312517318533,"rpart","DECISION TREE"
"rpart372",13.0381711891817,"rpart","DECISION TREE"
"rpart373",11.6053713815631,"rpart","DECISION TREE"
"rpart374",15.207043244438,"rpart","DECISION TREE"
"rpart375",15.9069367741552,"rpart","DECISION TREE"
"rpart376",12.5310530844423,"rpart","DECISION TREE"
"rpart377",13.9575059486323,"rpart","DECISION TREE"
"rpart378",16.5910053112511,"rpart","DECISION TREE"
"rpart379",12.2055192505872,"rpart","DECISION TREE"
"rpart380",13.4929482329677,"rpart","DECISION TREE"
"rpart381",11.2178998018726,"rpart","DECISION TREE"
"rpart382",14.0663186627376,"rpart","DECISION TREE"
"rpart383",10.7520391392819,"rpart","DECISION TREE"
"rpart384",12.4668969193251,"rpart","DECISION TREE"
"rpart385",13.5599217363532,"rpart","DECISION TREE"
"rpart386",15.251272698958,"rpart","DECISION TREE"
"rpart387",12.3574506996829,"rpart","DECISION TREE"
"rpart388",14.8267344000464,"rpart","DECISION TREE"
"rpart389",15.3648845356786,"rpart","DECISION TREE"
"rpart390",13.2827356005238,"rpart","DECISION TREE"
"rpart391",12.36058460858,"rpart","DECISION TREE"
"rpart392",14.5499543562648,"rpart","DECISION TREE"
"rpart393",15.9353773779774,"rpart","DECISION TREE"
"rpart394",12.9701412680536,"rpart","DECISION TREE"
"rpart395",15.3290042073205,"rpart","DECISION TREE"
"rpart396",13.3521870365161,"rpart","DECISION TREE"
"rpart397",12.1594160337664,"rpart","DECISION TREE"
"rpart398",14.6910259121131,"rpart","DECISION TREE"
"rpart399",12.5678809381978,"rpart","DECISION TREE"
"rpart400",14.6730128032447,"rpart","DECISION TREE"
"rpart401",15.3973569715683,"rpart","DECISION TREE"
"rpart402",13.618285330554,"rpart","DECISION TREE"
"rpart403",13.0395396881772,"rpart","DECISION TREE"
"rpart404",13.2778293241878,"rpart","DECISION TREE"
"rpart405",13.0684629065854,"rpart","DECISION TREE"
"rpart406",14.5293253157218,"rpart","DECISION TREE"
"rpart407",12.7851278626035,"rpart","DECISION TREE"
"rpart408",15.4417783501996,"rpart","DECISION TREE"
"rpart409",12.6395688069614,"rpart","DECISION TREE"
"rpart410",14.0094981991234,"rpart","DECISION TREE"
"rpart411",12.0631320638086,"rpart","DECISION TREE"
"rpart412",20.0914432180354,"rpart","DECISION TREE"
"rpart413",11.0617156827737,"rpart","DECISION TREE"
"rpart414",12.7385377041489,"rpart","DECISION TREE"
"rpart415",13.9645026663167,"rpart","DECISION TREE"
"rpart416",11.699809254046,"rpart","DECISION TREE"
"rpart417",15.0369458041956,"rpart","DECISION TREE"
"rpart418",13.1972496274875,"rpart","DECISION TREE"
"rpart419",14.9042907499639,"rpart","DECISION TREE"
"rpart420",14.6816981480972,"rpart","DECISION TREE"
"rpart421",13.8108270185484,"rpart","DECISION TREE"
"rpart422",11.7962549157073,"rpart","DECISION TREE"
"rpart423",14.0206775653069,"rpart","DECISION TREE"
"rpart424",13.4258405787681,"rpart","DECISION TREE"
"rpart425",13.7020955966174,"rpart","DECISION TREE"
"rpart426",16.9805586224577,"rpart","DECISION TREE"
"rpart427",13.295047645158,"rpart","DECISION TREE"
"rpart428",16.2968720032804,"rpart","DECISION TREE"
"rpart429",13.2955160505895,"rpart","DECISION TREE"
"rpart430",16.8003548818532,"rpart","DECISION TREE"
"rpart431",13.9341720350929,"rpart","DECISION TREE"
"rpart432",15.7262723653693,"rpart","DECISION TREE"
"rpart433",13.4033344507581,"rpart","DECISION TREE"
"rpart434",13.7745513273399,"rpart","DECISION TREE"
"rpart435",13.3856561306464,"rpart","DECISION TREE"
"rpart436",12.4980561680237,"rpart","DECISION TREE"
"rpart437",13.4024426384811,"rpart","DECISION TREE"
"rpart438",12.1122894271186,"rpart","DECISION TREE"
"rpart439",13.1291700329848,"rpart","DECISION TREE"
"rpart440",14.6490615616297,"rpart","DECISION TREE"
"rpart441",12.3596234123109,"rpart","DECISION TREE"
"rpart442",11.1699436432067,"rpart","DECISION TREE"
"rpart443",13.1161003333145,"rpart","DECISION TREE"
"rpart444",12.4386178843675,"rpart","DECISION TREE"
"rpart445",11.7856090669494,"rpart","DECISION TREE"
"rpart446",14.8771017892337,"rpart","DECISION TREE"
"rpart447",12.6856920060543,"rpart","DECISION TREE"
"rpart448",13.4756550198281,"rpart","DECISION TREE"
"rpart449",15.9181363632681,"rpart","DECISION TREE"
"rpart450",14.1147788351404,"rpart","DECISION TREE"
"rpart451",13.8587229132607,"rpart","DECISION TREE"
"rpart452",13.3700318746584,"rpart","DECISION TREE"
"rpart453",14.3443039476315,"rpart","DECISION TREE"
"rpart454",14.1689706387195,"rpart","DECISION TREE"
"rpart455",14.203635171403,"rpart","DECISION TREE"
"rpart456",11.3172153718821,"rpart","DECISION TREE"
"rpart457",12.5085726262911,"rpart","DECISION TREE"
"rpart458",13.9333593384961,"rpart","DECISION TREE"
"rpart459",14.2818165737098,"rpart","DECISION TREE"
"rpart460",13.0929998758561,"rpart","DECISION TREE"
"rpart461",13.221580589605,"rpart","DECISION TREE"
"rpart462",16.1671507371407,"rpart","DECISION TREE"
"rpart463",14.7910944576643,"rpart","DECISION TREE"
"rpart464",11.092774983755,"rpart","DECISION TREE"
"rpart465",19.0636494856222,"rpart","DECISION TREE"
"rpart466",11.4430927184594,"rpart","DECISION TREE"
"rpart467",15.0976073148978,"rpart","DECISION TREE"
"rpart468",13.6913436907806,"rpart","DECISION TREE"
"rpart469",13.8038516722587,"rpart","DECISION TREE"
"rpart470",12.8213032726406,"rpart","DECISION TREE"
"rpart471",12.8860415876149,"rpart","DECISION TREE"
"rpart472",11.2858813500353,"rpart","DECISION TREE"
"rpart473",13.8152897450986,"rpart","DECISION TREE"
"rpart474",13.1599193873139,"rpart","DECISION TREE"
"rpart475",14.3184906113326,"rpart","DECISION TREE"
"rpart476",11.3804790364013,"rpart","DECISION TREE"
"rpart477",14.6883604581744,"rpart","DECISION TREE"
"rpart478",11.3677272709761,"rpart","DECISION TREE"
"rpart479",13.5946096259246,"rpart","DECISION TREE"
"rpart480",11.5855203895337,"rpart","DECISION TREE"
"rpart481",12.8758286468908,"rpart","DECISION TREE"
"rpart482",12.8221768578141,"rpart","DECISION TREE"
"rpart483",15.9971286172788,"rpart","DECISION TREE"
"rpart484",13.3040155510688,"rpart","DECISION TREE"
"rpart485",14.3951870216814,"rpart","DECISION TREE"
"rpart486",11.4290254156903,"rpart","DECISION TREE"
"rpart487",12.8701107005708,"rpart","DECISION TREE"
"rpart488",17.7420998246489,"rpart","DECISION TREE"
"rpart489",13.4738540251178,"rpart","DECISION TREE"
"rpart490",13.1171162763392,"rpart","DECISION TREE"
"rpart491",12.5854564237052,"rpart","DECISION TREE"
"rpart492",13.1651717979379,"rpart","DECISION TREE"
"rpart493",14.9819928084419,"rpart","DECISION TREE"
"rpart494",16.2340085245151,"rpart","DECISION TREE"
"rpart495",15.3737382797056,"rpart","DECISION TREE"
"rpart496",13.6381563317539,"rpart","DECISION TREE"
"rpart497",15.1899304253592,"rpart","DECISION TREE"
"rpart498",13.9474871432699,"rpart","DECISION TREE"
"rpart499",14.2632375468917,"rpart","DECISION TREE"
"rpart500",14.2168626505519,"rpart","DECISION TREE"
"rpart501",11.4690544170535,"rpart","DECISION TREE"
