"","score","method","forest"
"rpart266",19.4344003732301,"rpart","DECISION TREE"
"rpart267",22.4520956224092,"rpart","DECISION TREE"
"rpart268",20.2961966156128,"rpart","DECISION TREE"
"rpart269",16.929730698157,"rpart","DECISION TREE"
"rpart270",20.7140342339452,"rpart","DECISION TREE"
"rpart271",19.7318740427256,"rpart","DECISION TREE"
"rpart272",19.3971304389917,"rpart","DECISION TREE"
"rpart273",21.8045711212879,"rpart","DECISION TREE"
"rpart274",19.5944222563803,"rpart","DECISION TREE"
"rpart275",17.1888497422696,"rpart","DECISION TREE"
"rpart276",18.7046933453243,"rpart","DECISION TREE"
"rpart277",18.8432634692337,"rpart","DECISION TREE"
"rpart278",20.0236168094166,"rpart","DECISION TREE"
"rpart279",18.0983494286914,"rpart","DECISION TREE"
"rpart280",20.9725216665772,"rpart","DECISION TREE"
"rpart281",18.3018471636447,"rpart","DECISION TREE"
"rpart282",18.1424360473017,"rpart","DECISION TREE"
"rpart283",22.0560658756779,"rpart","DECISION TREE"
"rpart284",18.0093717106755,"rpart","DECISION TREE"
"rpart285",19.0288167782872,"rpart","DECISION TREE"
"rpart286",21.0033521394074,"rpart","DECISION TREE"
"rpart287",19.4842496984285,"rpart","DECISION TREE"
"rpart288",17.7902589372404,"rpart","DECISION TREE"
"rpart289",20.1869921586177,"rpart","DECISION TREE"
"rpart290",20.247137779578,"rpart","DECISION TREE"
"rpart291",24.6258754807252,"rpart","DECISION TREE"
"rpart292",24.6075214185617,"rpart","DECISION TREE"
"rpart293",19.4320032162347,"rpart","DECISION TREE"
"rpart294",19.6424811404989,"rpart","DECISION TREE"
"rpart295",20.8721915835505,"rpart","DECISION TREE"
"rpart296",21.5209184320649,"rpart","DECISION TREE"
"rpart297",20.9465412031602,"rpart","DECISION TREE"
"rpart298",19.3123628213366,"rpart","DECISION TREE"
"rpart299",20.1736243788976,"rpart","DECISION TREE"
"rpart300",18.5995449285837,"rpart","DECISION TREE"
"rpart301",22.9656099247945,"rpart","DECISION TREE"
"rpart302",20.146388289543,"rpart","DECISION TREE"
"rpart303",19.5551111494029,"rpart","DECISION TREE"
"rpart304",18.1652250766215,"rpart","DECISION TREE"
"rpart305",20.9830537510717,"rpart","DECISION TREE"
"rpart306",18.7483970597014,"rpart","DECISION TREE"
"rpart307",23.8269156522688,"rpart","DECISION TREE"
"rpart308",21.8794135861744,"rpart","DECISION TREE"
"rpart309",20.7240000190624,"rpart","DECISION TREE"
"rpart310",22.0609205343018,"rpart","DECISION TREE"
"rpart311",19.5157402897466,"rpart","DECISION TREE"
"rpart312",22.5391613084696,"rpart","DECISION TREE"
"rpart313",16.7557056636421,"rpart","DECISION TREE"
"rpart314",20.327686247459,"rpart","DECISION TREE"
"rpart315",18.8631492017463,"rpart","DECISION TREE"
"rpart316",19.8598194914714,"rpart","DECISION TREE"
"rpart317",17.8878878572917,"rpart","DECISION TREE"
"rpart318",21.2743366530668,"rpart","DECISION TREE"
"rpart319",20.7576828437451,"rpart","DECISION TREE"
"rpart320",19.8088136402147,"rpart","DECISION TREE"
"rpart321",19.3144409070691,"rpart","DECISION TREE"
"rpart322",19.3427124428039,"rpart","DECISION TREE"
"rpart323",20.0804337395434,"rpart","DECISION TREE"
"rpart324",22.6306071546609,"rpart","DECISION TREE"
"rpart325",20.5452775795998,"rpart","DECISION TREE"
"rpart326",21.424080149788,"rpart","DECISION TREE"
"rpart327",21.4774137079688,"rpart","DECISION TREE"
"rpart328",17.9485589081558,"rpart","DECISION TREE"
"rpart329",17.9562708885679,"rpart","DECISION TREE"
"rpart330",21.3821023491721,"rpart","DECISION TREE"
"rpart331",23.2339898785319,"rpart","DECISION TREE"
"rpart332",19.3708971547138,"rpart","DECISION TREE"
"rpart333",21.4753097993878,"rpart","DECISION TREE"
"rpart334",18.3915295251963,"rpart","DECISION TREE"
"rpart335",20.2632823635264,"rpart","DECISION TREE"
"rpart336",19.6706879997984,"rpart","DECISION TREE"
"rpart337",22.5104861934721,"rpart","DECISION TREE"
"rpart338",18.8236238648888,"rpart","DECISION TREE"
"rpart339",18.4976503011287,"rpart","DECISION TREE"
"rpart340",24.2118723494015,"rpart","DECISION TREE"
"rpart341",21.6107584899413,"rpart","DECISION TREE"
"rpart342",19.7536986157976,"rpart","DECISION TREE"
"rpart343",19.9397519565549,"rpart","DECISION TREE"
"rpart344",19.6895811289604,"rpart","DECISION TREE"
"rpart345",18.1155123548513,"rpart","DECISION TREE"
"rpart346",21.2716835072264,"rpart","DECISION TREE"
"rpart347",20.4921272921086,"rpart","DECISION TREE"
"rpart348",19.7290383363817,"rpart","DECISION TREE"
"rpart349",18.3070555631653,"rpart","DECISION TREE"
"rpart350",18.3644541749899,"rpart","DECISION TREE"
"rpart351",22.5278584011418,"rpart","DECISION TREE"
"rpart352",19.2981678028761,"rpart","DECISION TREE"
"rpart353",20.8073669243079,"rpart","DECISION TREE"
"rpart354",21.0786821616486,"rpart","DECISION TREE"
"rpart355",18.2686011181831,"rpart","DECISION TREE"
"rpart356",21.2673196519342,"rpart","DECISION TREE"
"rpart357",21.5707862881461,"rpart","DECISION TREE"
"rpart358",21.8663875135807,"rpart","DECISION TREE"
"rpart359",21.6469591270594,"rpart","DECISION TREE"
"rpart360",22.7085178272725,"rpart","DECISION TREE"
"rpart361",18.5456615902455,"rpart","DECISION TREE"
"rpart362",22.0656067871348,"rpart","DECISION TREE"
"rpart363",18.5788870975745,"rpart","DECISION TREE"
"rpart364",19.9181712712331,"rpart","DECISION TREE"
"rpart365",21.2690743669785,"rpart","DECISION TREE"
"rpart366",21.9151052720461,"rpart","DECISION TREE"
"rpart367",18.6240342629806,"rpart","DECISION TREE"
"rpart368",20.7179218502572,"rpart","DECISION TREE"
"rpart369",17.6537153329772,"rpart","DECISION TREE"
"rpart370",22.30528706314,"rpart","DECISION TREE"
"rpart371",20.863589217516,"rpart","DECISION TREE"
"rpart372",19.8927579029887,"rpart","DECISION TREE"
"rpart373",19.0870389839556,"rpart","DECISION TREE"
"rpart374",20.6222334420354,"rpart","DECISION TREE"
"rpart375",21.0413188244744,"rpart","DECISION TREE"
"rpart376",19.2306843182686,"rpart","DECISION TREE"
"rpart377",20.1489777487398,"rpart","DECISION TREE"
"rpart378",19.1182199298646,"rpart","DECISION TREE"
"rpart379",18.7652098980614,"rpart","DECISION TREE"
"rpart380",21.3840557100923,"rpart","DECISION TREE"
"rpart381",18.0030660820821,"rpart","DECISION TREE"
"rpart382",18.247362234824,"rpart","DECISION TREE"
"rpart383",16.519710173678,"rpart","DECISION TREE"
"rpart384",18.4359194516473,"rpart","DECISION TREE"
"rpart385",18.707917544925,"rpart","DECISION TREE"
"rpart386",20.8824701229936,"rpart","DECISION TREE"
"rpart387",17.8047556246244,"rpart","DECISION TREE"
"rpart388",18.9805216515984,"rpart","DECISION TREE"
"rpart389",19.2205469043186,"rpart","DECISION TREE"
"rpart390",19.156821447735,"rpart","DECISION TREE"
"rpart391",19.1487637629357,"rpart","DECISION TREE"
"rpart392",21.187911160078,"rpart","DECISION TREE"
"rpart393",20.8945499453235,"rpart","DECISION TREE"
"rpart394",19.8317781996638,"rpart","DECISION TREE"
"rpart395",21.9694201897793,"rpart","DECISION TREE"
"rpart396",20.6305453452469,"rpart","DECISION TREE"
"rpart397",19.4420579598963,"rpart","DECISION TREE"
"rpart398",20.3787004386158,"rpart","DECISION TREE"
"rpart399",20.2616723981029,"rpart","DECISION TREE"
"rpart400",23.4639015554093,"rpart","DECISION TREE"
"rpart401",22.2467772253102,"rpart","DECISION TREE"
"rpart402",19.3598688027587,"rpart","DECISION TREE"
"rpart403",19.9860209853016,"rpart","DECISION TREE"
"rpart404",19.014360837112,"rpart","DECISION TREE"
"rpart405",21.5834281332922,"rpart","DECISION TREE"
"rpart406",19.2464999137697,"rpart","DECISION TREE"
"rpart407",20.0310930082442,"rpart","DECISION TREE"
"rpart408",21.5751042765221,"rpart","DECISION TREE"
"rpart409",20.4750790740426,"rpart","DECISION TREE"
"rpart410",21.1776263810164,"rpart","DECISION TREE"
"rpart411",20.606406418594,"rpart","DECISION TREE"
"rpart412",24.8003593448871,"rpart","DECISION TREE"
"rpart413",16.4352179095762,"rpart","DECISION TREE"
"rpart414",17.6284626950004,"rpart","DECISION TREE"
"rpart415",17.617954581779,"rpart","DECISION TREE"
"rpart416",17.390226187676,"rpart","DECISION TREE"
"rpart417",19.3085292404385,"rpart","DECISION TREE"
"rpart418",19.1737937812904,"rpart","DECISION TREE"
"rpart419",20.2923831513923,"rpart","DECISION TREE"
"rpart420",21.2125957936098,"rpart","DECISION TREE"
"rpart421",17.3939752154559,"rpart","DECISION TREE"
"rpart422",17.7146631772069,"rpart","DECISION TREE"
"rpart423",18.6146101795656,"rpart","DECISION TREE"
"rpart424",19.6769828859063,"rpart","DECISION TREE"
"rpart425",21.251940196561,"rpart","DECISION TREE"
"rpart426",21.7970445246449,"rpart","DECISION TREE"
"rpart427",19.4856641167589,"rpart","DECISION TREE"
"rpart428",21.8868570630024,"rpart","DECISION TREE"
"rpart429",19.3916911636802,"rpart","DECISION TREE"
"rpart430",21.5348641967553,"rpart","DECISION TREE"
"rpart431",20.6000158934811,"rpart","DECISION TREE"
"rpart432",20.6916013594232,"rpart","DECISION TREE"
"rpart433",19.667294002824,"rpart","DECISION TREE"
"rpart434",19.5194396795751,"rpart","DECISION TREE"
"rpart435",20.1547257157127,"rpart","DECISION TREE"
"rpart436",20.4598339066117,"rpart","DECISION TREE"
"rpart437",19.8627443213033,"rpart","DECISION TREE"
"rpart438",18.8308752218352,"rpart","DECISION TREE"
"rpart439",20.691887171272,"rpart","DECISION TREE"
"rpart440",19.8354353592055,"rpart","DECISION TREE"
"rpart441",17.3304722516467,"rpart","DECISION TREE"
"rpart442",18.294496756067,"rpart","DECISION TREE"
"rpart443",19.2601413594986,"rpart","DECISION TREE"
"rpart444",17.270099821458,"rpart","DECISION TREE"
"rpart445",19.7410175853926,"rpart","DECISION TREE"
"rpart446",23.0332785054998,"rpart","DECISION TREE"
"rpart447",18.8523721227995,"rpart","DECISION TREE"
"rpart448",21.5892640230193,"rpart","DECISION TREE"
"rpart449",21.0169434652717,"rpart","DECISION TREE"
"rpart450",18.1741985831412,"rpart","DECISION TREE"
"rpart451",19.402908441725,"rpart","DECISION TREE"
"rpart452",22.7967855330026,"rpart","DECISION TREE"
"rpart453",21.0782480710869,"rpart","DECISION TREE"
"rpart454",18.39775874436,"rpart","DECISION TREE"
"rpart455",20.7032540762681,"rpart","DECISION TREE"
"rpart456",16.7104065634086,"rpart","DECISION TREE"
"rpart457",18.1072929090946,"rpart","DECISION TREE"
"rpart458",20.5477504132079,"rpart","DECISION TREE"
"rpart459",20.9336656395258,"rpart","DECISION TREE"
"rpart460",18.5844894547993,"rpart","DECISION TREE"
"rpart461",18.4650825601842,"rpart","DECISION TREE"
"rpart462",22.9328519798461,"rpart","DECISION TREE"
"rpart463",21.1790568577289,"rpart","DECISION TREE"
"rpart464",18.6435263393797,"rpart","DECISION TREE"
"rpart465",24.1938354000976,"rpart","DECISION TREE"
"rpart466",19.4453987301435,"rpart","DECISION TREE"
"rpart467",23.9057321188667,"rpart","DECISION TREE"
"rpart468",20.4412815979914,"rpart","DECISION TREE"
"rpart469",20.5171938613597,"rpart","DECISION TREE"
"rpart470",18.009144472424,"rpart","DECISION TREE"
"rpart471",19.9164740508527,"rpart","DECISION TREE"
"rpart472",17.9399045683829,"rpart","DECISION TREE"
"rpart473",19.0255107934133,"rpart","DECISION TREE"
"rpart474",21.0130289393902,"rpart","DECISION TREE"
"rpart475",19.7118786068733,"rpart","DECISION TREE"
"rpart476",17.3027753778742,"rpart","DECISION TREE"
"rpart477",19.4129257963592,"rpart","DECISION TREE"
"rpart478",18.6341487921897,"rpart","DECISION TREE"
"rpart479",19.2234064074304,"rpart","DECISION TREE"
"rpart480",18.4505236540245,"rpart","DECISION TREE"
"rpart481",19.6556868819273,"rpart","DECISION TREE"
"rpart482",19.3495238562056,"rpart","DECISION TREE"
"rpart483",22.2582143997859,"rpart","DECISION TREE"
"rpart484",20.7569965703018,"rpart","DECISION TREE"
"rpart485",19.6206871317476,"rpart","DECISION TREE"
"rpart486",17.4372586567936,"rpart","DECISION TREE"
"rpart487",19.2052528114833,"rpart","DECISION TREE"
"rpart488",21.225527067597,"rpart","DECISION TREE"
"rpart489",18.8618474659057,"rpart","DECISION TREE"
"rpart490",19.1929014173483,"rpart","DECISION TREE"
"rpart491",20.0491929078039,"rpart","DECISION TREE"
"rpart492",19.6155999177367,"rpart","DECISION TREE"
"rpart493",21.6226175989596,"rpart","DECISION TREE"
"rpart494",22.1102158627294,"rpart","DECISION TREE"
"rpart495",21.4493673819404,"rpart","DECISION TREE"
"rpart496",19.4321590869199,"rpart","DECISION TREE"
"rpart497",20.7735772887592,"rpart","DECISION TREE"
"rpart498",22.4655966478044,"rpart","DECISION TREE"
"rpart499",19.0608753097327,"rpart","DECISION TREE"
"rpart500",20.350544304452,"rpart","DECISION TREE"
"rpart501",19.8404554896587,"rpart","DECISION TREE"
