"","score","method","forest"
"rpart + mask245",7.40306907751505,"rpart + mask","DECISION TREE"
"rpart + mask246",4.84370863084604,"rpart + mask","DECISION TREE"
"rpart + mask247",6.97221418690966,"rpart + mask","DECISION TREE"
"rpart + mask248",6.16214958914297,"rpart + mask","DECISION TREE"
"rpart + mask249",6.42702587179852,"rpart + mask","DECISION TREE"
"rpart + mask250",6.11825389434188,"rpart + mask","DECISION TREE"
"rpart + mask251",5.53240359411017,"rpart + mask","DECISION TREE"
"rpart + mask252",5.85173409701613,"rpart + mask","DECISION TREE"
"rpart + mask253",5.70204280287204,"rpart + mask","DECISION TREE"
"rpart + mask254",5.9255361966967,"rpart + mask","DECISION TREE"
"rpart + mask255",5.70278445386226,"rpart + mask","DECISION TREE"
"rpart + mask256",6.87500773246334,"rpart + mask","DECISION TREE"
"rpart + mask257",5.20665524747553,"rpart + mask","DECISION TREE"
"rpart + mask258",4.70263496477602,"rpart + mask","DECISION TREE"
"rpart + mask259",6.76730688355262,"rpart + mask","DECISION TREE"
"rpart + mask260",6.10272878390459,"rpart + mask","DECISION TREE"
"rpart + mask261",5.47325493549834,"rpart + mask","DECISION TREE"
"rpart + mask262",5.73389215151999,"rpart + mask","DECISION TREE"
"rpart + mask263",5.46092821542311,"rpart + mask","DECISION TREE"
"rpart + mask264",5.83273139083385,"rpart + mask","DECISION TREE"
"rpart + mask265",5.46541317210455,"rpart + mask","DECISION TREE"
"rpart + mask266",6.2699929421543,"rpart + mask","DECISION TREE"
"rpart + mask267",6.77651528064068,"rpart + mask","DECISION TREE"
"rpart + mask268",4.94653174122301,"rpart + mask","DECISION TREE"
"rpart + mask269",6.33701098628695,"rpart + mask","DECISION TREE"
"rpart + mask270",5.81633021317079,"rpart + mask","DECISION TREE"
"rpart + mask271",5.33539639146447,"rpart + mask","DECISION TREE"
"rpart + mask272",5.43144880334575,"rpart + mask","DECISION TREE"
"rpart + mask273",7.14529812899309,"rpart + mask","DECISION TREE"
"rpart + mask274",6.52025855342025,"rpart + mask","DECISION TREE"
"rpart + mask275",7.03794795064468,"rpart + mask","DECISION TREE"
"rpart + mask276",6.12104930006282,"rpart + mask","DECISION TREE"
"rpart + mask277",4.74431493343454,"rpart + mask","DECISION TREE"
"rpart + mask278",5.26104845620721,"rpart + mask","DECISION TREE"
"rpart + mask279",6.6438299894382,"rpart + mask","DECISION TREE"
"rpart + mask280",5.98948862103158,"rpart + mask","DECISION TREE"
"rpart + mask281",5.32779318096104,"rpart + mask","DECISION TREE"
"rpart + mask282",6.39879644164687,"rpart + mask","DECISION TREE"
"rpart + mask283",7.09676164102937,"rpart + mask","DECISION TREE"
"rpart + mask284",6.00752304582597,"rpart + mask","DECISION TREE"
"rpart + mask285",5.5756961527376,"rpart + mask","DECISION TREE"
"rpart + mask286",5.82360368490442,"rpart + mask","DECISION TREE"
"rpart + mask287",5.2654143109978,"rpart + mask","DECISION TREE"
"rpart + mask288",5.50979792168396,"rpart + mask","DECISION TREE"
"rpart + mask289",5.01328494328423,"rpart + mask","DECISION TREE"
"rpart + mask290",5.0587809028938,"rpart + mask","DECISION TREE"
"rpart + mask291",8.0778834921197,"rpart + mask","DECISION TREE"
"rpart + mask292",6.31929842285079,"rpart + mask","DECISION TREE"
"rpart + mask293",5.64425867797588,"rpart + mask","DECISION TREE"
"rpart + mask294",7.19467431844425,"rpart + mask","DECISION TREE"
"rpart + mask295",7.07182042529471,"rpart + mask","DECISION TREE"
"rpart + mask296",6.89691139225615,"rpart + mask","DECISION TREE"
"rpart + mask297",6.96103878977317,"rpart + mask","DECISION TREE"
"rpart + mask298",5.04506524492891,"rpart + mask","DECISION TREE"
"rpart + mask299",6.422926052613,"rpart + mask","DECISION TREE"
"rpart + mask300",5.39837664495174,"rpart + mask","DECISION TREE"
"rpart + mask301",6.91294189318181,"rpart + mask","DECISION TREE"
"rpart + mask302",5.40031284394364,"rpart + mask","DECISION TREE"
"rpart + mask303",6.1922099243293,"rpart + mask","DECISION TREE"
"rpart + mask304",4.68564023957205,"rpart + mask","DECISION TREE"
"rpart + mask305",6.81065391126787,"rpart + mask","DECISION TREE"
"rpart + mask306",6.57322894976622,"rpart + mask","DECISION TREE"
"rpart + mask307",6.26732504422506,"rpart + mask","DECISION TREE"
"rpart + mask308",5.32630370367663,"rpart + mask","DECISION TREE"
"rpart + mask309",5.78937332527461,"rpart + mask","DECISION TREE"
"rpart + mask310",6.15754253630403,"rpart + mask","DECISION TREE"
"rpart + mask311",6.43296088373617,"rpart + mask","DECISION TREE"
"rpart + mask312",5.94531959499405,"rpart + mask","DECISION TREE"
"rpart + mask313",6.03897035835353,"rpart + mask","DECISION TREE"
"rpart + mask314",6.21163290843063,"rpart + mask","DECISION TREE"
"rpart + mask315",6.54749119062588,"rpart + mask","DECISION TREE"
"rpart + mask316",5.8473980674731,"rpart + mask","DECISION TREE"
"rpart + mask317",7.38140955410379,"rpart + mask","DECISION TREE"
"rpart + mask318",5.66734584325756,"rpart + mask","DECISION TREE"
"rpart + mask319",6.5465273523151,"rpart + mask","DECISION TREE"
"rpart + mask320",5.66581303155321,"rpart + mask","DECISION TREE"
"rpart + mask321",5.40296145087071,"rpart + mask","DECISION TREE"
"rpart + mask322",5.77345163894407,"rpart + mask","DECISION TREE"
"rpart + mask323",6.11157678125788,"rpart + mask","DECISION TREE"
"rpart + mask324",6.0431275761759,"rpart + mask","DECISION TREE"
"rpart + mask325",5.47387426265892,"rpart + mask","DECISION TREE"
"rpart + mask326",6.83204602108304,"rpart + mask","DECISION TREE"
"rpart + mask327",5.90651261494144,"rpart + mask","DECISION TREE"
"rpart + mask328",5.04392722041581,"rpart + mask","DECISION TREE"
"rpart + mask329",5.36672545832061,"rpart + mask","DECISION TREE"
"rpart + mask330",8.27435226401454,"rpart + mask","DECISION TREE"
"rpart + mask331",6.52457451262056,"rpart + mask","DECISION TREE"
"rpart + mask332",5.59125508262994,"rpart + mask","DECISION TREE"
"rpart + mask333",5.62680012965995,"rpart + mask","DECISION TREE"
"rpart + mask334",5.98757926260193,"rpart + mask","DECISION TREE"
"rpart + mask335",6.10362355435104,"rpart + mask","DECISION TREE"
"rpart + mask336",6.19872419362368,"rpart + mask","DECISION TREE"
"rpart + mask337",5.89620157409865,"rpart + mask","DECISION TREE"
"rpart + mask338",6.43920093334265,"rpart + mask","DECISION TREE"
"rpart + mask339",5.91265544352056,"rpart + mask","DECISION TREE"
"rpart + mask340",7.99748551095355,"rpart + mask","DECISION TREE"
"rpart + mask341",6.18928373342745,"rpart + mask","DECISION TREE"
"rpart + mask342",5.19487260775521,"rpart + mask","DECISION TREE"
"rpart + mask343",6.40033667492364,"rpart + mask","DECISION TREE"
"rpart + mask344",5.92196575328874,"rpart + mask","DECISION TREE"
"rpart + mask345",4.56643989107251,"rpart + mask","DECISION TREE"
"rpart + mask346",7.16716056920284,"rpart + mask","DECISION TREE"
"rpart + mask347",6.39908941790261,"rpart + mask","DECISION TREE"
"rpart + mask348",5.59788639756109,"rpart + mask","DECISION TREE"
"rpart + mask349",6.68056385364889,"rpart + mask","DECISION TREE"
"rpart + mask350",4.90367961989504,"rpart + mask","DECISION TREE"
"rpart + mask351",5.20195765114792,"rpart + mask","DECISION TREE"
"rpart + mask352",6.21389426810354,"rpart + mask","DECISION TREE"
"rpart + mask353",6.71311891316051,"rpart + mask","DECISION TREE"
"rpart + mask354",6.11317673976231,"rpart + mask","DECISION TREE"
"rpart + mask355",6.0197234970154,"rpart + mask","DECISION TREE"
"rpart + mask356",6.96071453875986,"rpart + mask","DECISION TREE"
"rpart + mask357",5.81918717304063,"rpart + mask","DECISION TREE"
"rpart + mask358",6.97680611646354,"rpart + mask","DECISION TREE"
"rpart + mask359",7.29237116164033,"rpart + mask","DECISION TREE"
"rpart + mask360",5.65103746486201,"rpart + mask","DECISION TREE"
"rpart + mask361",7.23604399521835,"rpart + mask","DECISION TREE"
"rpart + mask362",6.08648432635727,"rpart + mask","DECISION TREE"
"rpart + mask363",5.84901196078337,"rpart + mask","DECISION TREE"
"rpart + mask364",5.87277388097765,"rpart + mask","DECISION TREE"
"rpart + mask365",5.84714503681266,"rpart + mask","DECISION TREE"
"rpart + mask366",7.4772267992526,"rpart + mask","DECISION TREE"
"rpart + mask367",6.27246553703556,"rpart + mask","DECISION TREE"
"rpart + mask368",6.40732567273209,"rpart + mask","DECISION TREE"
"rpart + mask369",6.3462647019648,"rpart + mask","DECISION TREE"
"rpart + mask370",6.36117316264466,"rpart + mask","DECISION TREE"
"rpart + mask371",5.67494656814289,"rpart + mask","DECISION TREE"
"rpart + mask372",6.15021889726906,"rpart + mask","DECISION TREE"
"rpart + mask373",5.0681657295382,"rpart + mask","DECISION TREE"
"rpart + mask374",6.12726633287234,"rpart + mask","DECISION TREE"
"rpart + mask375",5.8415119415987,"rpart + mask","DECISION TREE"
"rpart + mask376",5.33900931465205,"rpart + mask","DECISION TREE"
"rpart + mask377",6.03240554923919,"rpart + mask","DECISION TREE"
"rpart + mask378",5.70334015522603,"rpart + mask","DECISION TREE"
"rpart + mask379",5.32411138353101,"rpart + mask","DECISION TREE"
"rpart + mask380",6.95562049702446,"rpart + mask","DECISION TREE"
"rpart + mask381",5.87319993021457,"rpart + mask","DECISION TREE"
"rpart + mask382",6.45261628671894,"rpart + mask","DECISION TREE"
"rpart + mask383",4.36269954356978,"rpart + mask","DECISION TREE"
"rpart + mask384",5.04309871411373,"rpart + mask","DECISION TREE"
"rpart + mask385",6.3703722433712,"rpart + mask","DECISION TREE"
"rpart + mask386",5.5402778236617,"rpart + mask","DECISION TREE"
"rpart + mask387",5.92821253895832,"rpart + mask","DECISION TREE"
"rpart + mask388",5.54468785800868,"rpart + mask","DECISION TREE"
"rpart + mask389",5.7081797673263,"rpart + mask","DECISION TREE"
"rpart + mask390",5.82094806920433,"rpart + mask","DECISION TREE"
"rpart + mask391",5.45220703962292,"rpart + mask","DECISION TREE"
"rpart + mask392",5.45816023270557,"rpart + mask","DECISION TREE"
"rpart + mask393",5.49411479701302,"rpart + mask","DECISION TREE"
"rpart + mask394",5.21711351882789,"rpart + mask","DECISION TREE"
"rpart + mask395",6.8291708798736,"rpart + mask","DECISION TREE"
"rpart + mask396",6.04129577799077,"rpart + mask","DECISION TREE"
"rpart + mask397",5.82847377152851,"rpart + mask","DECISION TREE"
"rpart + mask398",6.82161321752783,"rpart + mask","DECISION TREE"
"rpart + mask399",6.22663220634472,"rpart + mask","DECISION TREE"
"rpart + mask400",6.43557952863278,"rpart + mask","DECISION TREE"
"rpart + mask401",6.37943731115136,"rpart + mask","DECISION TREE"
"rpart + mask402",6.2461467848914,"rpart + mask","DECISION TREE"
"rpart + mask403",6.67729015418012,"rpart + mask","DECISION TREE"
"rpart + mask404",5.96733874051889,"rpart + mask","DECISION TREE"
"rpart + mask405",6.64689672195977,"rpart + mask","DECISION TREE"
"rpart + mask406",5.44886217345029,"rpart + mask","DECISION TREE"
"rpart + mask407",6.75467822645423,"rpart + mask","DECISION TREE"
"rpart + mask408",7.00949242021157,"rpart + mask","DECISION TREE"
"rpart + mask409",6.75346801073636,"rpart + mask","DECISION TREE"
"rpart + mask410",7.81714424581357,"rpart + mask","DECISION TREE"
"rpart + mask411",5.64424955741489,"rpart + mask","DECISION TREE"
"rpart + mask412",6.64612665814054,"rpart + mask","DECISION TREE"
"rpart + mask413",5.31532049686504,"rpart + mask","DECISION TREE"
"rpart + mask414",6.58815858787132,"rpart + mask","DECISION TREE"
"rpart + mask415",6.50720765840555,"rpart + mask","DECISION TREE"
"rpart + mask416",5.90938796707845,"rpart + mask","DECISION TREE"
"rpart + mask417",5.61790654671208,"rpart + mask","DECISION TREE"
"rpart + mask418",7.45270715785054,"rpart + mask","DECISION TREE"
"rpart + mask419",6.07815655831347,"rpart + mask","DECISION TREE"
"rpart + mask420",6.45479422534677,"rpart + mask","DECISION TREE"
"rpart + mask421",5.53191559159213,"rpart + mask","DECISION TREE"
"rpart + mask422",5.90860202186303,"rpart + mask","DECISION TREE"
"rpart + mask423",5.11654454498655,"rpart + mask","DECISION TREE"
"rpart + mask424",4.93267108251521,"rpart + mask","DECISION TREE"
"rpart + mask425",5.84831848281192,"rpart + mask","DECISION TREE"
"rpart + mask426",5.92125106488201,"rpart + mask","DECISION TREE"
"rpart + mask427",6.32114768194638,"rpart + mask","DECISION TREE"
"rpart + mask428",6.0458031841442,"rpart + mask","DECISION TREE"
"rpart + mask429",6.26803317319245,"rpart + mask","DECISION TREE"
"rpart + mask430",6.91697823066872,"rpart + mask","DECISION TREE"
"rpart + mask431",5.34818488640053,"rpart + mask","DECISION TREE"
"rpart + mask432",7.60763726100243,"rpart + mask","DECISION TREE"
"rpart + mask433",6.11301519636009,"rpart + mask","DECISION TREE"
"rpart + mask434",5.31863662000222,"rpart + mask","DECISION TREE"
"rpart + mask435",6.62708638002753,"rpart + mask","DECISION TREE"
"rpart + mask436",6.46864318967527,"rpart + mask","DECISION TREE"
"rpart + mask437",5.51244135903102,"rpart + mask","DECISION TREE"
"rpart + mask438",6.54117135205892,"rpart + mask","DECISION TREE"
"rpart + mask439",6.34396179735204,"rpart + mask","DECISION TREE"
"rpart + mask440",7.53865851584174,"rpart + mask","DECISION TREE"
"rpart + mask441",6.19534315798117,"rpart + mask","DECISION TREE"
"rpart + mask442",6.39906929436357,"rpart + mask","DECISION TREE"
"rpart + mask443",5.43927485439809,"rpart + mask","DECISION TREE"
"rpart + mask444",6.69501970291675,"rpart + mask","DECISION TREE"
"rpart + mask445",6.52782765203816,"rpart + mask","DECISION TREE"
"rpart + mask446",5.42451327515941,"rpart + mask","DECISION TREE"
"rpart + mask447",6.07283009548028,"rpart + mask","DECISION TREE"
"rpart + mask448",5.5127865837893,"rpart + mask","DECISION TREE"
"rpart + mask449",5.10529253019738,"rpart + mask","DECISION TREE"
"rpart + mask450",6.24681872836279,"rpart + mask","DECISION TREE"
"rpart + mask451",6.30894126127659,"rpart + mask","DECISION TREE"
"rpart + mask452",5.23245355234653,"rpart + mask","DECISION TREE"
"rpart + mask453",6.55460707410932,"rpart + mask","DECISION TREE"
"rpart + mask454",7.2605038372395,"rpart + mask","DECISION TREE"
"rpart + mask455",6.17778107885008,"rpart + mask","DECISION TREE"
"rpart + mask456",4.79615037585365,"rpart + mask","DECISION TREE"
"rpart + mask457",5.27222398456696,"rpart + mask","DECISION TREE"
"rpart + mask458",6.50382994927025,"rpart + mask","DECISION TREE"
"rpart + mask459",6.24976010785924,"rpart + mask","DECISION TREE"
"rpart + mask460",6.11100697820411,"rpart + mask","DECISION TREE"
"rpart + mask461",5.98974932276826,"rpart + mask","DECISION TREE"
"rpart + mask462",6.60729120825112,"rpart + mask","DECISION TREE"
"rpart + mask463",5.74918639506875,"rpart + mask","DECISION TREE"
"rpart + mask464",6.48919028984433,"rpart + mask","DECISION TREE"
"rpart + mask465",8.85815934976731,"rpart + mask","DECISION TREE"
"rpart + mask466",6.22451575404635,"rpart + mask","DECISION TREE"
"rpart + mask467",5.63404897478912,"rpart + mask","DECISION TREE"
"rpart + mask468",7.86147893957927,"rpart + mask","DECISION TREE"
"rpart + mask469",6.02347291651048,"rpart + mask","DECISION TREE"
"rpart + mask470",7.39801768797062,"rpart + mask","DECISION TREE"
"rpart + mask471",6.48938369471953,"rpart + mask","DECISION TREE"
"rpart + mask472",6.04413745600032,"rpart + mask","DECISION TREE"
"rpart + mask473",7.48647578050947,"rpart + mask","DECISION TREE"
"rpart + mask474",5.30436103730771,"rpart + mask","DECISION TREE"
"rpart + mask475",7.00569541972686,"rpart + mask","DECISION TREE"
"rpart + mask476",5.81064103018006,"rpart + mask","DECISION TREE"
"rpart + mask477",5.71962177472649,"rpart + mask","DECISION TREE"
"rpart + mask478",4.9567898148712,"rpart + mask","DECISION TREE"
"rpart + mask479",6.58180965878635,"rpart + mask","DECISION TREE"
"rpart + mask480",6.90486464580987,"rpart + mask","DECISION TREE"
"rpart + mask481",6.98233641987994,"rpart + mask","DECISION TREE"
"rpart + mask482",6.49255266536602,"rpart + mask","DECISION TREE"
"rpart + mask483",6.14650200465043,"rpart + mask","DECISION TREE"
"rpart + mask484",4.91587145208882,"rpart + mask","DECISION TREE"
"rpart + mask485",5.68906409387731,"rpart + mask","DECISION TREE"
"rpart + mask486",5.48730022804133,"rpart + mask","DECISION TREE"
"rpart + mask487",5.85392415590238,"rpart + mask","DECISION TREE"
"rpart + mask488",6.09314180003867,"rpart + mask","DECISION TREE"
"rpart + mask489",4.65120136011129,"rpart + mask","DECISION TREE"
"rpart + mask490",5.97148573323673,"rpart + mask","DECISION TREE"
"rpart + mask491",5.44550518461433,"rpart + mask","DECISION TREE"
"rpart + mask492",5.53267908996043,"rpart + mask","DECISION TREE"
"rpart + mask493",6.19959981427953,"rpart + mask","DECISION TREE"
"rpart + mask494",5.59989722306819,"rpart + mask","DECISION TREE"
"rpart + mask495",7.63113011659964,"rpart + mask","DECISION TREE"
"rpart + mask496",5.44464847296786,"rpart + mask","DECISION TREE"
"rpart + mask497",6.66672388698087,"rpart + mask","DECISION TREE"
"rpart + mask498",6.67460951115571,"rpart + mask","DECISION TREE"
"rpart + mask499",7.06435915432982,"rpart + mask","DECISION TREE"
"rpart + mask500",5.96456305797485,"rpart + mask","DECISION TREE"
"rpart + mask501",5.74324923875188,"rpart + mask","DECISION TREE"
"rpart + mask502",5.81039464338428,"rpart + mask","DECISION TREE"
"rpart + mask503",6.10810919770837,"rpart + mask","DECISION TREE"
"rpart + mask504",5.48307650553822,"rpart + mask","DECISION TREE"
"rpart + mask505",6.47196647995033,"rpart + mask","DECISION TREE"
"rpart + mask506",7.02316745317242,"rpart + mask","DECISION TREE"
"rpart + mask507",6.7511184510813,"rpart + mask","DECISION TREE"
"rpart + mask508",6.32024248653779,"rpart + mask","DECISION TREE"
"rpart + mask509",6.1357623955865,"rpart + mask","DECISION TREE"
"rpart + mask510",5.3162707938293,"rpart + mask","DECISION TREE"
"rpart + mask511",4.98938444097314,"rpart + mask","DECISION TREE"
"rpart + mask512",7.28615551538557,"rpart + mask","DECISION TREE"
"rpart + mask513",4.85776167779967,"rpart + mask","DECISION TREE"
"rpart + mask514",5.4203348440655,"rpart + mask","DECISION TREE"
"rpart + mask515",6.17998264156229,"rpart + mask","DECISION TREE"
"rpart + mask516",8.03681693147899,"rpart + mask","DECISION TREE"
"rpart + mask517",5.45373897057756,"rpart + mask","DECISION TREE"
"rpart + mask518",6.18730493494532,"rpart + mask","DECISION TREE"
"rpart + mask519",6.27255537863134,"rpart + mask","DECISION TREE"
"rpart + mask520",5.7718220123299,"rpart + mask","DECISION TREE"
"rpart + mask521",6.51080424399634,"rpart + mask","DECISION TREE"
"rpart + mask522",4.94604258427952,"rpart + mask","DECISION TREE"
"rpart + mask523",5.23783880845479,"rpart + mask","DECISION TREE"
"rpart + mask524",6.38579216418697,"rpart + mask","DECISION TREE"
"rpart + mask525",5.08085369837342,"rpart + mask","DECISION TREE"
"rpart + mask526",6.19475092379324,"rpart + mask","DECISION TREE"
"rpart + mask527",6.05617576018102,"rpart + mask","DECISION TREE"
"rpart + mask528",7.2065047802789,"rpart + mask","DECISION TREE"
"rpart + mask529",6.13373182742458,"rpart + mask","DECISION TREE"
"rpart + mask530",5.80353954488893,"rpart + mask","DECISION TREE"
"rpart + mask531",7.11179990301721,"rpart + mask","DECISION TREE"
"rpart + mask532",5.99341201484622,"rpart + mask","DECISION TREE"
"rpart + mask533",5.75150271016008,"rpart + mask","DECISION TREE"
"rpart + mask534",5.94410579871677,"rpart + mask","DECISION TREE"
"rpart + mask535",6.3259800895583,"rpart + mask","DECISION TREE"
"rpart + mask536",5.12219392680049,"rpart + mask","DECISION TREE"
"rpart + mask537",5.74055088464928,"rpart + mask","DECISION TREE"
"rpart + mask538",5.50127547022861,"rpart + mask","DECISION TREE"
"rpart + mask539",7.18701611878637,"rpart + mask","DECISION TREE"
"rpart + mask540",5.49648319878223,"rpart + mask","DECISION TREE"
"rpart + mask541",6.24225393554228,"rpart + mask","DECISION TREE"
"rpart + mask542",5.98552572455863,"rpart + mask","DECISION TREE"
"rpart + mask543",5.79108518542431,"rpart + mask","DECISION TREE"
"rpart + mask544",4.61818904143848,"rpart + mask","DECISION TREE"
"rpart + mask545",6.08618755748267,"rpart + mask","DECISION TREE"
"rpart + mask546",5.22345110092514,"rpart + mask","DECISION TREE"
"rpart + mask547",5.46599148744139,"rpart + mask","DECISION TREE"
"rpart + mask548",5.97514053041635,"rpart + mask","DECISION TREE"
"rpart + mask549",5.96000943635824,"rpart + mask","DECISION TREE"
"rpart + mask550",6.65992646234911,"rpart + mask","DECISION TREE"
"rpart + mask551",6.05963782686422,"rpart + mask","DECISION TREE"
"rpart + mask552",6.26933113222246,"rpart + mask","DECISION TREE"
"rpart + mask553",5.8603254545769,"rpart + mask","DECISION TREE"
"rpart + mask554",5.05278437896156,"rpart + mask","DECISION TREE"
"rpart + mask555",5.8340886281304,"rpart + mask","DECISION TREE"
"rpart + mask556",5.82797282793542,"rpart + mask","DECISION TREE"
"rpart + mask557",6.4447767182085,"rpart + mask","DECISION TREE"
"rpart + mask558",6.89736895153364,"rpart + mask","DECISION TREE"
"rpart + mask559",6.80543701591811,"rpart + mask","DECISION TREE"
"rpart + mask560",6.15751222826012,"rpart + mask","DECISION TREE"
"rpart + mask561",6.39120830262633,"rpart + mask","DECISION TREE"
"rpart + mask562",5.3689760849575,"rpart + mask","DECISION TREE"
"rpart + mask563",6.86485416857097,"rpart + mask","DECISION TREE"
"rpart + mask564",6.06008848988427,"rpart + mask","DECISION TREE"
"rpart + mask565",7.62286748517995,"rpart + mask","DECISION TREE"
"rpart + mask566",6.25681076270867,"rpart + mask","DECISION TREE"
"rpart + mask567",5.08604191414017,"rpart + mask","DECISION TREE"
"rpart + mask568",6.39563016413965,"rpart + mask","DECISION TREE"
"rpart + mask569",6.50423175586109,"rpart + mask","DECISION TREE"
"rpart + mask570",6.09007348149257,"rpart + mask","DECISION TREE"
"rpart + mask571",6.12405673839375,"rpart + mask","DECISION TREE"
"rpart + mask572",6.24288823655711,"rpart + mask","DECISION TREE"
"rpart + mask573",6.01851973025116,"rpart + mask","DECISION TREE"
"rpart + mask574",5.51403158652214,"rpart + mask","DECISION TREE"
"rpart + mask575",7.34076752205641,"rpart + mask","DECISION TREE"
"rpart + mask576",5.94495981875063,"rpart + mask","DECISION TREE"
"rpart + mask577",6.99825019827843,"rpart + mask","DECISION TREE"
"rpart + mask578",6.54004109643781,"rpart + mask","DECISION TREE"
"rpart + mask579",6.31164035101279,"rpart + mask","DECISION TREE"
"rpart + mask580",5.73423962942029,"rpart + mask","DECISION TREE"
"rpart + mask581",6.75680973667083,"rpart + mask","DECISION TREE"
"rpart + mask582",5.66276209055525,"rpart + mask","DECISION TREE"
"rpart + mask583",5.69164139581383,"rpart + mask","DECISION TREE"
"rpart + mask584",5.64324372544788,"rpart + mask","DECISION TREE"
"rpart + mask585",6.0264753563302,"rpart + mask","DECISION TREE"
"rpart + mask586",5.6427439478628,"rpart + mask","DECISION TREE"
"rpart + mask587",5.54154012149364,"rpart + mask","DECISION TREE"
"rpart + mask588",6.61139299749604,"rpart + mask","DECISION TREE"
"rpart + mask589",6.09520080212236,"rpart + mask","DECISION TREE"
"rpart + mask590",7.09653131309369,"rpart + mask","DECISION TREE"
"rpart + mask591",5.0347469668491,"rpart + mask","DECISION TREE"
"rpart + mask592",7.32120376764007,"rpart + mask","DECISION TREE"
"rpart + mask593",6.2257879150136,"rpart + mask","DECISION TREE"
"rpart + mask594",7.0508660151232,"rpart + mask","DECISION TREE"
"rpart + mask595",5.48359650433507,"rpart + mask","DECISION TREE"
"rpart + mask596",6.06286151496658,"rpart + mask","DECISION TREE"
"rpart + mask597",5.2978575472861,"rpart + mask","DECISION TREE"
"rpart + mask598",5.92182118832181,"rpart + mask","DECISION TREE"
"rpart + mask599",6.22638650366859,"rpart + mask","DECISION TREE"
"rpart + mask600",7.02626893821092,"rpart + mask","DECISION TREE"
"rpart + mask601",6.15019082004093,"rpart + mask","DECISION TREE"
"rpart + mask602",6.42725981681452,"rpart + mask","DECISION TREE"
"rpart + mask603",6.08838711173428,"rpart + mask","DECISION TREE"
"rpart + mask604",6.29991649033924,"rpart + mask","DECISION TREE"
"rpart + mask605",5.1299073040141,"rpart + mask","DECISION TREE"
"rpart + mask606",6.5323409479112,"rpart + mask","DECISION TREE"
"rpart + mask607",5.73972985303883,"rpart + mask","DECISION TREE"
"rpart + mask608",5.20398820179269,"rpart + mask","DECISION TREE"
"rpart + mask609",7.31797134935026,"rpart + mask","DECISION TREE"
"rpart + mask610",4.89766587151009,"rpart + mask","DECISION TREE"
"rpart + mask611",7.63906651578889,"rpart + mask","DECISION TREE"
"rpart + mask612",5.54992411544558,"rpart + mask","DECISION TREE"
"rpart + mask613",6.37399273947389,"rpart + mask","DECISION TREE"
"rpart + mask614",6.43083380468091,"rpart + mask","DECISION TREE"
"rpart + mask615",6.3360632879807,"rpart + mask","DECISION TREE"
"rpart + mask616",8.07577363486491,"rpart + mask","DECISION TREE"
"rpart + mask617",5.41507653453384,"rpart + mask","DECISION TREE"
"rpart + mask618",5.4873906166733,"rpart + mask","DECISION TREE"
"rpart + mask619",4.88520555508272,"rpart + mask","DECISION TREE"
"rpart + mask620",6.8563403456267,"rpart + mask","DECISION TREE"
"rpart + mask621",6.09221088062877,"rpart + mask","DECISION TREE"
"rpart + mask622",8.44564348422953,"rpart + mask","DECISION TREE"
"rpart + mask623",6.46616411221441,"rpart + mask","DECISION TREE"
"rpart + mask624",5.65399695207547,"rpart + mask","DECISION TREE"
"rpart + mask625",7.46502316403462,"rpart + mask","DECISION TREE"
"rpart + mask626",5.79860833665692,"rpart + mask","DECISION TREE"
"rpart + mask627",9.04921996362611,"rpart + mask","DECISION TREE"
"rpart + mask628",5.64547082129597,"rpart + mask","DECISION TREE"
"rpart + mask629",5.37552863364784,"rpart + mask","DECISION TREE"
"rpart + mask630",6.3620152186465,"rpart + mask","DECISION TREE"
"rpart + mask631",6.28233603524736,"rpart + mask","DECISION TREE"
"rpart + mask632",6.5481721712754,"rpart + mask","DECISION TREE"
"rpart + mask633",4.95677929639392,"rpart + mask","DECISION TREE"
"rpart + mask634",4.97864762921316,"rpart + mask","DECISION TREE"
"rpart + mask635",5.90741007241805,"rpart + mask","DECISION TREE"
"rpart + mask636",5.2324151507152,"rpart + mask","DECISION TREE"
"rpart + mask637",5.436837906686,"rpart + mask","DECISION TREE"
"rpart + mask638",5.89390351670418,"rpart + mask","DECISION TREE"
"rpart + mask639",7.45816222683086,"rpart + mask","DECISION TREE"
"rpart + mask640",6.0057048011345,"rpart + mask","DECISION TREE"
"rpart + mask641",5.83429065352683,"rpart + mask","DECISION TREE"
"rpart + mask642",4.30072399257239,"rpart + mask","DECISION TREE"
"rpart + mask643",5.8009195078834,"rpart + mask","DECISION TREE"
"rpart + mask644",4.48710693825356,"rpart + mask","DECISION TREE"
"rpart + mask645",5.00977421712861,"rpart + mask","DECISION TREE"
"rpart + mask646",6.00316464396191,"rpart + mask","DECISION TREE"
"rpart + mask647",6.00346269080383,"rpart + mask","DECISION TREE"
"rpart + mask648",5.91649389576037,"rpart + mask","DECISION TREE"
"rpart + mask649",5.71480186365075,"rpart + mask","DECISION TREE"
"rpart + mask650",6.89455211090074,"rpart + mask","DECISION TREE"
"rpart + mask651",5.4782986490262,"rpart + mask","DECISION TREE"
"rpart + mask652",5.39470701751672,"rpart + mask","DECISION TREE"
"rpart + mask653",7.94434418525261,"rpart + mask","DECISION TREE"
"rpart + mask654",7.19601948451914,"rpart + mask","DECISION TREE"
"rpart + mask655",6.53936648597795,"rpart + mask","DECISION TREE"
