"","score","method","forest"
"rpart105",8.06649655361708,"rpart","DECISION TREE"
"rpart106",9.62529851008067,"rpart","DECISION TREE"
"rpart107",8.36495746167311,"rpart","DECISION TREE"
"rpart108",7.80786693063953,"rpart","DECISION TREE"
"rpart109",9.21207007212863,"rpart","DECISION TREE"
"rpart110",11.7246070756265,"rpart","DECISION TREE"
"rpart111",8.23790793266947,"rpart","DECISION TREE"
"rpart112",9.54623479079133,"rpart","DECISION TREE"
"rpart113",8.18119781400513,"rpart","DECISION TREE"
"rpart114",11.7209472841477,"rpart","DECISION TREE"
"rpart115",8.80212749619263,"rpart","DECISION TREE"
"rpart116",9.41181767542356,"rpart","DECISION TREE"
"rpart117",9.20464294548997,"rpart","DECISION TREE"
"rpart118",8.73353769382736,"rpart","DECISION TREE"
"rpart119",7.86903786847095,"rpart","DECISION TREE"
"rpart120",11.6750028859492,"rpart","DECISION TREE"
"rpart121",9.24762072967749,"rpart","DECISION TREE"
"rpart122",8.15635267128774,"rpart","DECISION TREE"
"rpart123",9.27709407762194,"rpart","DECISION TREE"
"rpart124",8.55729468015524,"rpart","DECISION TREE"
"rpart125",9.23427543130787,"rpart","DECISION TREE"
"rpart126",9.2569184324731,"rpart","DECISION TREE"
"rpart127",9.38016161575079,"rpart","DECISION TREE"
"rpart128",8.07966693412614,"rpart","DECISION TREE"
"rpart129",10.3410012451993,"rpart","DECISION TREE"
"rpart130",8.56804866207895,"rpart","DECISION TREE"
"rpart131",10.3021006067325,"rpart","DECISION TREE"
"rpart132",9.03833039030404,"rpart","DECISION TREE"
"rpart133",8.18499572248897,"rpart","DECISION TREE"
"rpart134",9.2178367279864,"rpart","DECISION TREE"
"rpart135",9.34765719456652,"rpart","DECISION TREE"
"rpart136",9.22107093813392,"rpart","DECISION TREE"
"rpart137",9.25112613057236,"rpart","DECISION TREE"
"rpart138",8.73239404353534,"rpart","DECISION TREE"
"rpart139",7.64778420148666,"rpart","DECISION TREE"
"rpart140",8.49112212955606,"rpart","DECISION TREE"
"rpart141",7.99700297245838,"rpart","DECISION TREE"
"rpart142",9.35130571407743,"rpart","DECISION TREE"
"rpart143",8.52787804259929,"rpart","DECISION TREE"
"rpart144",8.73921894411963,"rpart","DECISION TREE"
"rpart145",7.68669263343827,"rpart","DECISION TREE"
"rpart146",9.55712515272378,"rpart","DECISION TREE"
"rpart147",9.05032283528072,"rpart","DECISION TREE"
"rpart148",9.57369983423338,"rpart","DECISION TREE"
"rpart149",10.2882064020768,"rpart","DECISION TREE"
"rpart150",10.3055857940115,"rpart","DECISION TREE"
"rpart151",10.0301262065601,"rpart","DECISION TREE"
"rpart152",8.00304409957721,"rpart","DECISION TREE"
"rpart153",9.00094512726583,"rpart","DECISION TREE"
"rpart154",8.70232209696032,"rpart","DECISION TREE"
"rpart155",9.76610964149993,"rpart","DECISION TREE"
"rpart156",9.48065457291579,"rpart","DECISION TREE"
"rpart157",8.32800137359339,"rpart","DECISION TREE"
"rpart158",10.3116126704749,"rpart","DECISION TREE"
"rpart159",7.45761002117575,"rpart","DECISION TREE"
"rpart160",9.95870193272553,"rpart","DECISION TREE"
"rpart161",8.12821615176512,"rpart","DECISION TREE"
"rpart162",7.74049188557571,"rpart","DECISION TREE"
"rpart163",8.86707118147204,"rpart","DECISION TREE"
"rpart164",9.80553759354197,"rpart","DECISION TREE"
"rpart165",8.84255246993639,"rpart","DECISION TREE"
"rpart166",10.7622939924082,"rpart","DECISION TREE"
"rpart167",9.73978480498319,"rpart","DECISION TREE"
"rpart168",10.3044120878641,"rpart","DECISION TREE"
"rpart169",9.42669580150644,"rpart","DECISION TREE"
"rpart170",8.51664094773654,"rpart","DECISION TREE"
"rpart171",8.45493305521176,"rpart","DECISION TREE"
"rpart172",7.60453041054027,"rpart","DECISION TREE"
"rpart173",9.26496465089452,"rpart","DECISION TREE"
"rpart174",8.48395245629049,"rpart","DECISION TREE"
"rpart175",9.93157568028264,"rpart","DECISION TREE"
"rpart176",8.21511911901962,"rpart","DECISION TREE"
"rpart177",8.37986524243945,"rpart","DECISION TREE"
"rpart178",8.2581560434169,"rpart","DECISION TREE"
"rpart179",7.85041425696865,"rpart","DECISION TREE"
"rpart180",8.00018709750931,"rpart","DECISION TREE"
"rpart181",11.2162515701907,"rpart","DECISION TREE"
"rpart182",9.42045052814568,"rpart","DECISION TREE"
"rpart183",8.5393731403879,"rpart","DECISION TREE"
"rpart184",9.65305204548765,"rpart","DECISION TREE"
"rpart185",8.48185015248235,"rpart","DECISION TREE"
"rpart186",8.76892313886694,"rpart","DECISION TREE"
"rpart187",7.78992928517283,"rpart","DECISION TREE"
"rpart188",10.5630169860814,"rpart","DECISION TREE"
"rpart189",7.76239678430557,"rpart","DECISION TREE"
"rpart190",8.38500880489559,"rpart","DECISION TREE"
"rpart191",9.1491541904597,"rpart","DECISION TREE"
"rpart192",9.47323898863263,"rpart","DECISION TREE"
"rpart193",8.59092655063567,"rpart","DECISION TREE"
"rpart194",10.3192574270305,"rpart","DECISION TREE"
"rpart195",10.3546115727197,"rpart","DECISION TREE"
"rpart196",8.99839640747626,"rpart","DECISION TREE"
"rpart197",9.2202829466096,"rpart","DECISION TREE"
"rpart198",10.5196268630498,"rpart","DECISION TREE"
"rpart199",9.76643576104142,"rpart","DECISION TREE"
"rpart200",8.21173013943635,"rpart","DECISION TREE"
"rpart201",11.5242482489906,"rpart","DECISION TREE"
"rpart202",8.45214135821837,"rpart","DECISION TREE"
"rpart203",8.20412204394399,"rpart","DECISION TREE"
"rpart204",9.46710820558734,"rpart","DECISION TREE"
"rpart205",9.33185881712248,"rpart","DECISION TREE"
"rpart206",9.02934975116635,"rpart","DECISION TREE"
"rpart207",8.51163619690436,"rpart","DECISION TREE"
"rpart208",8.45232644085651,"rpart","DECISION TREE"
"rpart209",10.8624340230039,"rpart","DECISION TREE"
"rpart210",9.0445262804908,"rpart","DECISION TREE"
"rpart211",8.94226856200926,"rpart","DECISION TREE"
"rpart212",9.79812692442868,"rpart","DECISION TREE"
"rpart213",8.01516270584691,"rpart","DECISION TREE"
"rpart214",7.72611059753054,"rpart","DECISION TREE"
"rpart215",8.63174310575937,"rpart","DECISION TREE"
"rpart216",8.92462484877785,"rpart","DECISION TREE"
"rpart217",6.8643042101575,"rpart","DECISION TREE"
"rpart218",9.9700886807269,"rpart","DECISION TREE"
"rpart219",8.83079993299605,"rpart","DECISION TREE"
"rpart220",7.58306502009087,"rpart","DECISION TREE"
"rpart221",8.99912778379942,"rpart","DECISION TREE"
"rpart222",10.1428582221695,"rpart","DECISION TREE"
"rpart223",9.34364880625046,"rpart","DECISION TREE"
"rpart224",8.25208230470001,"rpart","DECISION TREE"
"rpart225",10.9022617711607,"rpart","DECISION TREE"
"rpart226",8.4438596563453,"rpart","DECISION TREE"
"rpart227",8.44289924151449,"rpart","DECISION TREE"
"rpart228",10.1978684520229,"rpart","DECISION TREE"
"rpart229",9.44272044597086,"rpart","DECISION TREE"
"rpart230",9.6178576085623,"rpart","DECISION TREE"
"rpart231",8.99984151697394,"rpart","DECISION TREE"
"rpart232",8.17762782281392,"rpart","DECISION TREE"
"rpart233",10.4241864999686,"rpart","DECISION TREE"
"rpart234",9.3381823922625,"rpart","DECISION TREE"
"rpart235",9.30092074086375,"rpart","DECISION TREE"
"rpart236",9.81237621824637,"rpart","DECISION TREE"
"rpart237",9.52167690864617,"rpart","DECISION TREE"
"rpart238",9.38402839529953,"rpart","DECISION TREE"
"rpart239",9.11502832218999,"rpart","DECISION TREE"
"rpart240",10.5952849646506,"rpart","DECISION TREE"
"rpart241",8.07336819767763,"rpart","DECISION TREE"
"rpart242",8.63101670482375,"rpart","DECISION TREE"
"rpart243",8.15819225376213,"rpart","DECISION TREE"
"rpart244",9.29695136309462,"rpart","DECISION TREE"
"rpart245",10.9460912853821,"rpart","DECISION TREE"
"rpart246",10.6176838768355,"rpart","DECISION TREE"
"rpart247",9.36995288981783,"rpart","DECISION TREE"
"rpart248",9.56238144483168,"rpart","DECISION TREE"
"rpart249",8.46434878882784,"rpart","DECISION TREE"
"rpart250",9.57350441827275,"rpart","DECISION TREE"
"rpart251",9.37572361122012,"rpart","DECISION TREE"
"rpart252",8.60638953390203,"rpart","DECISION TREE"
"rpart253",9.00603892146965,"rpart","DECISION TREE"
"rpart254",8.90865752039356,"rpart","DECISION TREE"
"rpart255",9.04043685076494,"rpart","DECISION TREE"
"rpart256",8.72433949340658,"rpart","DECISION TREE"
"rpart257",7.83131070533095,"rpart","DECISION TREE"
"rpart258",7.99607233986749,"rpart","DECISION TREE"
"rpart259",9.3718252407035,"rpart","DECISION TREE"
"rpart260",8.58341796652631,"rpart","DECISION TREE"
"rpart261",8.51391876307219,"rpart","DECISION TREE"
"rpart262",8.56846111159072,"rpart","DECISION TREE"
"rpart263",8.19945899194295,"rpart","DECISION TREE"
"rpart264",8.67025795338439,"rpart","DECISION TREE"
"rpart265",8.90600539949288,"rpart","DECISION TREE"
"rpart266",9.45169912739458,"rpart","DECISION TREE"
"rpart267",8.76310351901167,"rpart","DECISION TREE"
"rpart268",7.94600762710076,"rpart","DECISION TREE"
"rpart269",9.54014256575794,"rpart","DECISION TREE"
"rpart270",8.53112571727105,"rpart","DECISION TREE"
"rpart271",9.1269193823913,"rpart","DECISION TREE"
"rpart272",8.24585465714778,"rpart","DECISION TREE"
"rpart273",9.65435762264785,"rpart","DECISION TREE"
"rpart274",8.76556687998705,"rpart","DECISION TREE"
"rpart275",9.71971699560958,"rpart","DECISION TREE"
"rpart276",8.92904287552119,"rpart","DECISION TREE"
"rpart277",7.96357132400864,"rpart","DECISION TREE"
"rpart278",8.33571887437729,"rpart","DECISION TREE"
"rpart279",10.0278315482761,"rpart","DECISION TREE"
"rpart280",10.2492861526409,"rpart","DECISION TREE"
"rpart281",9.44628604894513,"rpart","DECISION TREE"
"rpart282",9.83471684462125,"rpart","DECISION TREE"
"rpart283",9.28851579420933,"rpart","DECISION TREE"
"rpart284",9.35843880080864,"rpart","DECISION TREE"
"rpart285",8.1271352478096,"rpart","DECISION TREE"
"rpart286",8.73978948921342,"rpart","DECISION TREE"
"rpart287",9.01517455125601,"rpart","DECISION TREE"
"rpart288",8.53778895313107,"rpart","DECISION TREE"
"rpart289",8.90779583377623,"rpart","DECISION TREE"
"rpart290",7.55651911239804,"rpart","DECISION TREE"
"rpart291",10.9756031679629,"rpart","DECISION TREE"
"rpart292",9.73018834957741,"rpart","DECISION TREE"
"rpart293",8.93912267009244,"rpart","DECISION TREE"
"rpart294",10.8917591867243,"rpart","DECISION TREE"
"rpart295",8.46228518948885,"rpart","DECISION TREE"
"rpart296",10.5961827164004,"rpart","DECISION TREE"
"rpart297",9.37608144894724,"rpart","DECISION TREE"
"rpart298",7.85149483253564,"rpart","DECISION TREE"
"rpart299",8.65598537341884,"rpart","DECISION TREE"
"rpart300",8.68335259289727,"rpart","DECISION TREE"
"rpart301",8.60670422217815,"rpart","DECISION TREE"
"rpart302",8.86833443311903,"rpart","DECISION TREE"
"rpart303",10.2388643245581,"rpart","DECISION TREE"
"rpart304",7.62703040388799,"rpart","DECISION TREE"
"rpart305",10.3787385082639,"rpart","DECISION TREE"
"rpart306",8.4684832141412,"rpart","DECISION TREE"
"rpart307",10.0848722416424,"rpart","DECISION TREE"
"rpart308",8.3457636024199,"rpart","DECISION TREE"
"rpart309",9.60078717596567,"rpart","DECISION TREE"
"rpart310",9.84538564637631,"rpart","DECISION TREE"
"rpart311",8.41446319095395,"rpart","DECISION TREE"
"rpart312",9.75457551584535,"rpart","DECISION TREE"
"rpart313",7.81299715737662,"rpart","DECISION TREE"
"rpart314",8.76239129341135,"rpart","DECISION TREE"
"rpart315",8.62465272573627,"rpart","DECISION TREE"
"rpart316",10.3107359258507,"rpart","DECISION TREE"
"rpart317",9.28067089605198,"rpart","DECISION TREE"
"rpart318",8.79946894137337,"rpart","DECISION TREE"
"rpart319",9.91879649713612,"rpart","DECISION TREE"
"rpart320",10.0755415136456,"rpart","DECISION TREE"
"rpart321",9.67393862574153,"rpart","DECISION TREE"
"rpart322",9.32817596164323,"rpart","DECISION TREE"
"rpart323",9.46929650553775,"rpart","DECISION TREE"
"rpart324",10.8580980117451,"rpart","DECISION TREE"
"rpart325",8.62942546563638,"rpart","DECISION TREE"
"rpart326",10.5149774984537,"rpart","DECISION TREE"
"rpart327",9.33931380591815,"rpart","DECISION TREE"
"rpart328",8.31632292804159,"rpart","DECISION TREE"
"rpart329",7.70775621480365,"rpart","DECISION TREE"
"rpart330",11.1038141404789,"rpart","DECISION TREE"
"rpart331",10.1748698785506,"rpart","DECISION TREE"
"rpart332",9.63720581316145,"rpart","DECISION TREE"
"rpart333",10.4291242071212,"rpart","DECISION TREE"
"rpart334",8.52034072427038,"rpart","DECISION TREE"
"rpart335",9.39108014417897,"rpart","DECISION TREE"
"rpart336",8.83221094463447,"rpart","DECISION TREE"
"rpart337",9.6956603021781,"rpart","DECISION TREE"
"rpart338",8.63873561914345,"rpart","DECISION TREE"
"rpart339",8.77807851648257,"rpart","DECISION TREE"
"rpart340",9.2834515609361,"rpart","DECISION TREE"
"rpart341",10.8095715637583,"rpart","DECISION TREE"
"rpart342",8.05073216460894,"rpart","DECISION TREE"
"rpart343",8.50147746501616,"rpart","DECISION TREE"
"rpart344",9.58507994241908,"rpart","DECISION TREE"
"rpart345",8.3833834403076,"rpart","DECISION TREE"
"rpart346",12.5825718364335,"rpart","DECISION TREE"
"rpart347",8.91393603255217,"rpart","DECISION TREE"
"rpart348",10.548715289327,"rpart","DECISION TREE"
"rpart349",9.6574510667353,"rpart","DECISION TREE"
"rpart350",8.02771703975754,"rpart","DECISION TREE"
"rpart351",8.81927117188203,"rpart","DECISION TREE"
"rpart352",9.54768076966629,"rpart","DECISION TREE"
"rpart353",11.2393447359294,"rpart","DECISION TREE"
"rpart354",9.3842272935622,"rpart","DECISION TREE"
"rpart355",8.92418772341502,"rpart","DECISION TREE"
"rpart356",8.7837079383882,"rpart","DECISION TREE"
"rpart357",10.3296843430459,"rpart","DECISION TREE"
"rpart358",10.4567117401016,"rpart","DECISION TREE"
"rpart359",9.91307177746697,"rpart","DECISION TREE"
"rpart360",8.75834844435525,"rpart","DECISION TREE"
"rpart361",9.07983959998022,"rpart","DECISION TREE"
"rpart362",9.6634674880194,"rpart","DECISION TREE"
"rpart363",8.1702108252685,"rpart","DECISION TREE"
"rpart364",9.60573895443593,"rpart","DECISION TREE"
"rpart365",9.84958824804244,"rpart","DECISION TREE"
"rpart366",10.7493241632206,"rpart","DECISION TREE"
"rpart367",8.65366357730115,"rpart","DECISION TREE"
"rpart368",9.27556670930363,"rpart","DECISION TREE"
"rpart369",9.83431785321297,"rpart","DECISION TREE"
"rpart370",8.51117342780677,"rpart","DECISION TREE"
"rpart371",9.13337206522379,"rpart","DECISION TREE"
"rpart372",8.61033740252609,"rpart","DECISION TREE"
"rpart373",9.12618757461983,"rpart","DECISION TREE"
"rpart374",9.74230892590084,"rpart","DECISION TREE"
"rpart375",8.41253121294424,"rpart","DECISION TREE"
"rpart376",9.86850690908369,"rpart","DECISION TREE"
"rpart377",9.19515832141627,"rpart","DECISION TREE"
"rpart378",8.49712117229494,"rpart","DECISION TREE"
"rpart379",8.65703288139468,"rpart","DECISION TREE"
"rpart380",9.43729470637192,"rpart","DECISION TREE"
"rpart381",9.27506994586647,"rpart","DECISION TREE"
"rpart382",10.3671576223183,"rpart","DECISION TREE"
"rpart383",7.29174153911535,"rpart","DECISION TREE"
"rpart384",8.61873620028758,"rpart","DECISION TREE"
"rpart385",8.23465872871761,"rpart","DECISION TREE"
"rpart386",9.34885806594234,"rpart","DECISION TREE"
"rpart387",8.46537903589471,"rpart","DECISION TREE"
"rpart388",8.15072670889554,"rpart","DECISION TREE"
"rpart389",8.45597465928095,"rpart","DECISION TREE"
"rpart390",9.39465314531759,"rpart","DECISION TREE"
"rpart391",8.53018485694765,"rpart","DECISION TREE"
"rpart392",7.85233890738319,"rpart","DECISION TREE"
"rpart393",8.91518995452614,"rpart","DECISION TREE"
"rpart394",8.7058255256932,"rpart","DECISION TREE"
"rpart395",9.30528975872367,"rpart","DECISION TREE"
"rpart396",11.2371387434201,"rpart","DECISION TREE"
"rpart397",8.77470556459986,"rpart","DECISION TREE"
"rpart398",8.79610451422721,"rpart","DECISION TREE"
"rpart399",8.7132638115881,"rpart","DECISION TREE"
"rpart400",8.44464486027526,"rpart","DECISION TREE"
"rpart401",9.85993850081408,"rpart","DECISION TREE"
"rpart402",8.51640749131852,"rpart","DECISION TREE"
"rpart403",11.1343735262723,"rpart","DECISION TREE"
"rpart404",8.56667975981911,"rpart","DECISION TREE"
"rpart405",8.60235932562392,"rpart","DECISION TREE"
"rpart406",8.07837295222258,"rpart","DECISION TREE"
"rpart407",9.64175895371008,"rpart","DECISION TREE"
"rpart408",9.86453555546641,"rpart","DECISION TREE"
"rpart409",7.83415269721932,"rpart","DECISION TREE"
"rpart410",11.0570695024547,"rpart","DECISION TREE"
"rpart411",8.46523251995619,"rpart","DECISION TREE"
"rpart412",9.83478402406988,"rpart","DECISION TREE"
"rpart413",8.54894595668765,"rpart","DECISION TREE"
"rpart414",9.65279840705869,"rpart","DECISION TREE"
"rpart415",10.2189246238896,"rpart","DECISION TREE"
"rpart416",8.82885105588906,"rpart","DECISION TREE"
"rpart417",8.81918233263716,"rpart","DECISION TREE"
"rpart418",10.7706523388514,"rpart","DECISION TREE"
"rpart419",9.40402776367155,"rpart","DECISION TREE"
"rpart420",7.81626662138494,"rpart","DECISION TREE"
"rpart421",9.82409002855162,"rpart","DECISION TREE"
"rpart422",10.471606745172,"rpart","DECISION TREE"
"rpart423",8.76848768712148,"rpart","DECISION TREE"
"rpart424",9.18925285727739,"rpart","DECISION TREE"
"rpart425",8.71555121247667,"rpart","DECISION TREE"
"rpart426",9.68458790493194,"rpart","DECISION TREE"
"rpart427",10.7584438729278,"rpart","DECISION TREE"
"rpart428",9.63438671525218,"rpart","DECISION TREE"
"rpart429",11.6819907786739,"rpart","DECISION TREE"
"rpart430",9.41423219768219,"rpart","DECISION TREE"
"rpart431",8.72830936807545,"rpart","DECISION TREE"
"rpart432",8.81482156779554,"rpart","DECISION TREE"
"rpart433",9.97125465735979,"rpart","DECISION TREE"
"rpart434",9.1092652945431,"rpart","DECISION TREE"
"rpart435",8.34916580073642,"rpart","DECISION TREE"
"rpart436",9.01117162095861,"rpart","DECISION TREE"
"rpart437",9.35481756343357,"rpart","DECISION TREE"
"rpart438",9.65846243525854,"rpart","DECISION TREE"
"rpart439",9.59205970908875,"rpart","DECISION TREE"
"rpart440",11.6666302149031,"rpart","DECISION TREE"
"rpart441",9.93071587728009,"rpart","DECISION TREE"
"rpart442",9.59256722078215,"rpart","DECISION TREE"
"rpart443",9.65807280136931,"rpart","DECISION TREE"
"rpart444",9.84135519983191,"rpart","DECISION TREE"
"rpart445",8.61056952748224,"rpart","DECISION TREE"
"rpart446",9.2749443878546,"rpart","DECISION TREE"
"rpart447",9.62897782673698,"rpart","DECISION TREE"
"rpart448",8.03312568602057,"rpart","DECISION TREE"
"rpart449",9.75513759428532,"rpart","DECISION TREE"
"rpart450",9.44390839964976,"rpart","DECISION TREE"
"rpart451",8.01404514705378,"rpart","DECISION TREE"
"rpart452",8.86285630497843,"rpart","DECISION TREE"
"rpart453",8.82904379183779,"rpart","DECISION TREE"
"rpart454",10.55618108203,"rpart","DECISION TREE"
"rpart455",9.8975479335786,"rpart","DECISION TREE"
"rpart456",8.52600335097399,"rpart","DECISION TREE"
"rpart457",8.17055540982375,"rpart","DECISION TREE"
"rpart458",9.52754060010513,"rpart","DECISION TREE"
"rpart459",10.7000579488711,"rpart","DECISION TREE"
"rpart460",8.41959019015985,"rpart","DECISION TREE"
"rpart461",9.04182097972554,"rpart","DECISION TREE"
"rpart462",8.61179506235838,"rpart","DECISION TREE"
"rpart463",8.95724755809266,"rpart","DECISION TREE"
"rpart464",9.25198963893592,"rpart","DECISION TREE"
"rpart465",10.7089006200347,"rpart","DECISION TREE"
"rpart466",9.41929302809759,"rpart","DECISION TREE"
"rpart467",9.41389507063704,"rpart","DECISION TREE"
"rpart468",10.6525676873924,"rpart","DECISION TREE"
"rpart469",9.09705336818655,"rpart","DECISION TREE"
"rpart470",10.8111317473645,"rpart","DECISION TREE"
"rpart471",8.47172067197956,"rpart","DECISION TREE"
"rpart472",8.75945836186206,"rpart","DECISION TREE"
"rpart473",9.67451909976718,"rpart","DECISION TREE"
"rpart474",8.33804565403276,"rpart","DECISION TREE"
"rpart475",9.45949703082056,"rpart","DECISION TREE"
"rpart476",8.760255065089,"rpart","DECISION TREE"
"rpart477",8.70130390016917,"rpart","DECISION TREE"
"rpart478",8.75135667176091,"rpart","DECISION TREE"
"rpart479",9.43116849654164,"rpart","DECISION TREE"
"rpart480",8.74557807323303,"rpart","DECISION TREE"
"rpart481",10.0658887220323,"rpart","DECISION TREE"
"rpart482",9.85615293360552,"rpart","DECISION TREE"
"rpart483",9.52360724167195,"rpart","DECISION TREE"
"rpart484",8.10850134371168,"rpart","DECISION TREE"
"rpart485",8.99868179383648,"rpart","DECISION TREE"
"rpart486",8.0073725548478,"rpart","DECISION TREE"
"rpart487",8.75966311859769,"rpart","DECISION TREE"
"rpart488",8.48506948313562,"rpart","DECISION TREE"
"rpart489",8.26877960560451,"rpart","DECISION TREE"
"rpart490",9.23331231978392,"rpart","DECISION TREE"
"rpart491",8.51429452624466,"rpart","DECISION TREE"
"rpart492",8.88117676896132,"rpart","DECISION TREE"
"rpart493",9.18721498316232,"rpart","DECISION TREE"
"rpart494",8.66359408371799,"rpart","DECISION TREE"
"rpart495",9.3072922655064,"rpart","DECISION TREE"
"rpart496",9.07419347616665,"rpart","DECISION TREE"
"rpart497",10.1671836347385,"rpart","DECISION TREE"
"rpart498",9.03585619097553,"rpart","DECISION TREE"
"rpart499",9.40122476288652,"rpart","DECISION TREE"
