"","score","method","forest"
"rpart79",11.3159651987787,"rpart","DECISION TREE"
"rpart80",10.6017680975365,"rpart","DECISION TREE"
"rpart81",9.64085861789946,"rpart","DECISION TREE"
"rpart82",8.72062261722203,"rpart","DECISION TREE"
"rpart83",10.7222980148796,"rpart","DECISION TREE"
"rpart84",7.14859613251025,"rpart","DECISION TREE"
"rpart85",8.34908129956805,"rpart","DECISION TREE"
"rpart86",8.95003882425254,"rpart","DECISION TREE"
"rpart87",8.46985999346092,"rpart","DECISION TREE"
"rpart88",8.29477434254882,"rpart","DECISION TREE"
"rpart89",7.43382034772914,"rpart","DECISION TREE"
"rpart90",7.27662980685402,"rpart","DECISION TREE"
"rpart91",6.70838057344095,"rpart","DECISION TREE"
"rpart92",9.02771843360148,"rpart","DECISION TREE"
"rpart93",8.97300578370567,"rpart","DECISION TREE"
"rpart94",9.1935620560113,"rpart","DECISION TREE"
"rpart95",8.23929942766131,"rpart","DECISION TREE"
"rpart96",9.67223268059156,"rpart","DECISION TREE"
"rpart97",8.28760339590173,"rpart","DECISION TREE"
"rpart98",7.03782151523113,"rpart","DECISION TREE"
"rpart99",9.15007346421975,"rpart","DECISION TREE"
"rpart100",10.6095067486617,"rpart","DECISION TREE"
"rpart101",11.5223680240637,"rpart","DECISION TREE"
"rpart102",8.35200270143183,"rpart","DECISION TREE"
"rpart103",9.57387690758562,"rpart","DECISION TREE"
"rpart104",10.0405136453055,"rpart","DECISION TREE"
"rpart105",8.83980364879647,"rpart","DECISION TREE"
"rpart106",9.09703803398314,"rpart","DECISION TREE"
"rpart107",11.4279096235754,"rpart","DECISION TREE"
"rpart108",6.28636616633296,"rpart","DECISION TREE"
"rpart109",9.90534876065928,"rpart","DECISION TREE"
"rpart110",11.3673236698976,"rpart","DECISION TREE"
"rpart111",5.94741079856225,"rpart","DECISION TREE"
"rpart112",8.83263871427269,"rpart","DECISION TREE"
"rpart113",6.78050118642573,"rpart","DECISION TREE"
"rpart114",9.40434858102462,"rpart","DECISION TREE"
"rpart115",8.42710665613118,"rpart","DECISION TREE"
"rpart116",7.6871746825965,"rpart","DECISION TREE"
"rpart117",6.45175644604735,"rpart","DECISION TREE"
"rpart118",9.22007339814983,"rpart","DECISION TREE"
"rpart119",10.4559550963581,"rpart","DECISION TREE"
"rpart120",8.08652613346759,"rpart","DECISION TREE"
"rpart121",12.4044969167394,"rpart","DECISION TREE"
"rpart122",7.72934526889851,"rpart","DECISION TREE"
"rpart123",9.65728709166735,"rpart","DECISION TREE"
"rpart124",6.85359755613838,"rpart","DECISION TREE"
"rpart125",7.54261025237795,"rpart","DECISION TREE"
"rpart126",7.33036923937516,"rpart","DECISION TREE"
"rpart127",9.19529923737322,"rpart","DECISION TREE"
"rpart128",6.7856524232486,"rpart","DECISION TREE"
"rpart129",8.8426846526031,"rpart","DECISION TREE"
"rpart130",6.90826801046302,"rpart","DECISION TREE"
"rpart131",9.29738936724129,"rpart","DECISION TREE"
"rpart132",8.63141475625506,"rpart","DECISION TREE"
"rpart133",6.33336961980937,"rpart","DECISION TREE"
"rpart134",7.97861728403964,"rpart","DECISION TREE"
"rpart135",9.60108934429619,"rpart","DECISION TREE"
"rpart136",7.51914545129645,"rpart","DECISION TREE"
"rpart137",6.06601027726308,"rpart","DECISION TREE"
"rpart138",8.37663463011861,"rpart","DECISION TREE"
"rpart139",8.18740381782968,"rpart","DECISION TREE"
"rpart140",7.89585974786182,"rpart","DECISION TREE"
"rpart141",6.97171470249317,"rpart","DECISION TREE"
"rpart142",7.35491065743824,"rpart","DECISION TREE"
"rpart143",6.63279597964775,"rpart","DECISION TREE"
"rpart144",6.9036282472639,"rpart","DECISION TREE"
"rpart145",9.501431809338,"rpart","DECISION TREE"
"rpart146",10.7116699245509,"rpart","DECISION TREE"
"rpart147",8.56188325684482,"rpart","DECISION TREE"
"rpart148",10.9171064598904,"rpart","DECISION TREE"
"rpart149",10.1352693150577,"rpart","DECISION TREE"
"rpart150",9.5436237324243,"rpart","DECISION TREE"
"rpart151",9.57351296295993,"rpart","DECISION TREE"
"rpart152",8.45369318195888,"rpart","DECISION TREE"
"rpart153",9.48423976402988,"rpart","DECISION TREE"
"rpart154",7.19285010181616,"rpart","DECISION TREE"
"rpart155",11.1978962422871,"rpart","DECISION TREE"
"rpart156",8.37444756848058,"rpart","DECISION TREE"
"rpart157",7.49872808370542,"rpart","DECISION TREE"
"rpart158",8.41409444825473,"rpart","DECISION TREE"
"rpart159",9.14825182428455,"rpart","DECISION TREE"
"rpart160",6.92685731645199,"rpart","DECISION TREE"
"rpart161",9.20035637254374,"rpart","DECISION TREE"
"rpart162",7.80694253310626,"rpart","DECISION TREE"
"rpart163",9.35369446220926,"rpart","DECISION TREE"
"rpart164",10.5388644590456,"rpart","DECISION TREE"
"rpart165",8.69295162871239,"rpart","DECISION TREE"
"rpart166",9.06592093934066,"rpart","DECISION TREE"
"rpart167",8.31252390522008,"rpart","DECISION TREE"
"rpart168",9.87193909372218,"rpart","DECISION TREE"
"rpart169",9.04428575910337,"rpart","DECISION TREE"
"rpart170",8.10773775964413,"rpart","DECISION TREE"
"rpart171",7.10079172680611,"rpart","DECISION TREE"
"rpart172",11.1229746709386,"rpart","DECISION TREE"
"rpart173",11.5120192779666,"rpart","DECISION TREE"
"rpart174",8.70404592982896,"rpart","DECISION TREE"
"rpart175",8.38107627248507,"rpart","DECISION TREE"
"rpart176",8.03054741241649,"rpart","DECISION TREE"
"rpart177",9.71123802531261,"rpart","DECISION TREE"
"rpart178",7.43534879813616,"rpart","DECISION TREE"
"rpart179",7.16533047091017,"rpart","DECISION TREE"
"rpart180",7.75598384197631,"rpart","DECISION TREE"
"rpart181",9.18487268291199,"rpart","DECISION TREE"
"rpart182",7.42423959993408,"rpart","DECISION TREE"
"rpart183",8.2038063957205,"rpart","DECISION TREE"
"rpart184",6.42667946619229,"rpart","DECISION TREE"
"rpart185",9.82907938949526,"rpart","DECISION TREE"
"rpart186",7.22772022973978,"rpart","DECISION TREE"
"rpart187",8.18101334766808,"rpart","DECISION TREE"
"rpart188",8.30343413374189,"rpart","DECISION TREE"
"rpart189",9.31322461344139,"rpart","DECISION TREE"
"rpart190",7.41362259680203,"rpart","DECISION TREE"
"rpart191",7.51311568429625,"rpart","DECISION TREE"
"rpart192",8.90104572704392,"rpart","DECISION TREE"
"rpart193",9.23984689058093,"rpart","DECISION TREE"
"rpart194",8.6521152685219,"rpart","DECISION TREE"
"rpart195",8.08633950589723,"rpart","DECISION TREE"
"rpart196",8.19243722380579,"rpart","DECISION TREE"
"rpart197",7.97945988179185,"rpart","DECISION TREE"
"rpart198",8.48200274623196,"rpart","DECISION TREE"
"rpart199",8.01230678677067,"rpart","DECISION TREE"
"rpart200",9.96787327269699,"rpart","DECISION TREE"
"rpart201",10.3258376351346,"rpart","DECISION TREE"
"rpart202",7.66032017869958,"rpart","DECISION TREE"
"rpart203",9.05549590186983,"rpart","DECISION TREE"
"rpart204",9.84965599795806,"rpart","DECISION TREE"
"rpart205",9.21133314851378,"rpart","DECISION TREE"
"rpart206",7.34545783839967,"rpart","DECISION TREE"
"rpart207",8.54075898458478,"rpart","DECISION TREE"
"rpart208",8.55003396244995,"rpart","DECISION TREE"
"rpart209",8.68037069687059,"rpart","DECISION TREE"
"rpart210",8.75379331950616,"rpart","DECISION TREE"
"rpart211",11.4757745668065,"rpart","DECISION TREE"
"rpart212",9.64941814391648,"rpart","DECISION TREE"
"rpart213",9.3954133998543,"rpart","DECISION TREE"
"rpart214",6.54940761973241,"rpart","DECISION TREE"
"rpart215",8.88607668549718,"rpart","DECISION TREE"
"rpart216",8.77923653596787,"rpart","DECISION TREE"
"rpart217",7.60397546000073,"rpart","DECISION TREE"
"rpart218",9.2773734616033,"rpart","DECISION TREE"
"rpart219",7.406808463509,"rpart","DECISION TREE"
"rpart220",7.22305785336294,"rpart","DECISION TREE"
"rpart221",8.02948372915484,"rpart","DECISION TREE"
"rpart222",8.16947742331632,"rpart","DECISION TREE"
"rpart223",6.53905038400318,"rpart","DECISION TREE"
"rpart224",8.58699640348125,"rpart","DECISION TREE"
"rpart225",9.05437993330398,"rpart","DECISION TREE"
"rpart226",10.747308746812,"rpart","DECISION TREE"
"rpart227",7.85287847133891,"rpart","DECISION TREE"
"rpart228",10.0519593164223,"rpart","DECISION TREE"
"rpart229",9.07128059543402,"rpart","DECISION TREE"
"rpart230",7.01871782549509,"rpart","DECISION TREE"
"rpart231",8.364381929208,"rpart","DECISION TREE"
"rpart232",6.842752673239,"rpart","DECISION TREE"
"rpart233",10.6938390110533,"rpart","DECISION TREE"
"rpart234",7.79347713850232,"rpart","DECISION TREE"
"rpart235",7.26223062504487,"rpart","DECISION TREE"
"rpart236",9.17956702834192,"rpart","DECISION TREE"
"rpart237",10.4351023493486,"rpart","DECISION TREE"
"rpart238",9.56184964714323,"rpart","DECISION TREE"
"rpart239",9.58693224637302,"rpart","DECISION TREE"
"rpart240",10.3606617041871,"rpart","DECISION TREE"
"rpart241",8.18031266463001,"rpart","DECISION TREE"
"rpart242",6.93617358188555,"rpart","DECISION TREE"
"rpart243",7.48243073228623,"rpart","DECISION TREE"
"rpart244",6.91677744941379,"rpart","DECISION TREE"
"rpart245",7.86878118766216,"rpart","DECISION TREE"
"rpart246",8.67202240127055,"rpart","DECISION TREE"
"rpart247",11.7045090267497,"rpart","DECISION TREE"
"rpart248",9.91630274065777,"rpart","DECISION TREE"
"rpart249",8.83628665129624,"rpart","DECISION TREE"
"rpart250",6.20069909853315,"rpart","DECISION TREE"
"rpart251",13.4683134548855,"rpart","DECISION TREE"
"rpart252",9.07020660436014,"rpart","DECISION TREE"
"rpart253",9.46202112454798,"rpart","DECISION TREE"
"rpart254",10.0655060067644,"rpart","DECISION TREE"
"rpart255",8.42705591508473,"rpart","DECISION TREE"
"rpart256",10.3911330707199,"rpart","DECISION TREE"
"rpart257",13.6684669863732,"rpart","DECISION TREE"
"rpart258",8.71356572001984,"rpart","DECISION TREE"
"rpart259",7.42439102399796,"rpart","DECISION TREE"
"rpart260",8.88976883826514,"rpart","DECISION TREE"
"rpart261",7.96107926361234,"rpart","DECISION TREE"
"rpart262",8.08658835999853,"rpart","DECISION TREE"
"rpart263",9.34243513595371,"rpart","DECISION TREE"
"rpart264",7.48463394891923,"rpart","DECISION TREE"
"rpart265",9.93763219905951,"rpart","DECISION TREE"
"rpart266",8.97706538901488,"rpart","DECISION TREE"
"rpart267",10.8813531488889,"rpart","DECISION TREE"
"rpart268",8.45926984421324,"rpart","DECISION TREE"
"rpart269",7.03995472260985,"rpart","DECISION TREE"
"rpart270",12.1292487981781,"rpart","DECISION TREE"
"rpart271",7.39983734846102,"rpart","DECISION TREE"
"rpart272",10.8925333640125,"rpart","DECISION TREE"
"rpart273",7.30999859983047,"rpart","DECISION TREE"
"rpart274",9.69164631577595,"rpart","DECISION TREE"
"rpart275",8.17101944237754,"rpart","DECISION TREE"
"rpart276",10.1414569563007,"rpart","DECISION TREE"
"rpart277",6.16241730715658,"rpart","DECISION TREE"
"rpart278",8.22355313580342,"rpart","DECISION TREE"
"rpart279",11.1466516359764,"rpart","DECISION TREE"
"rpart280",8.93069878951166,"rpart","DECISION TREE"
"rpart281",9.35402141362352,"rpart","DECISION TREE"
"rpart282",6.58478982303756,"rpart","DECISION TREE"
"rpart283",10.431071312236,"rpart","DECISION TREE"
"rpart284",7.39431581215745,"rpart","DECISION TREE"
"rpart285",9.13347873454672,"rpart","DECISION TREE"
"rpart286",8.06408027936537,"rpart","DECISION TREE"
"rpart287",8.05303707342182,"rpart","DECISION TREE"
"rpart288",6.98953589122831,"rpart","DECISION TREE"
"rpart289",9.79839525490508,"rpart","DECISION TREE"
"rpart290",9.492055185968,"rpart","DECISION TREE"
"rpart291",9.21784251563608,"rpart","DECISION TREE"
"rpart292",10.1543916863851,"rpart","DECISION TREE"
"rpart293",7.82956533863845,"rpart","DECISION TREE"
"rpart294",8.82381372046722,"rpart","DECISION TREE"
"rpart295",7.02751128742852,"rpart","DECISION TREE"
"rpart296",8.98192715775611,"rpart","DECISION TREE"
"rpart297",9.70520942883527,"rpart","DECISION TREE"
"rpart298",7.60300592594913,"rpart","DECISION TREE"
"rpart299",9.09971434574429,"rpart","DECISION TREE"
"rpart300",8.86338005574231,"rpart","DECISION TREE"
"rpart301",8.50366183985448,"rpart","DECISION TREE"
"rpart302",7.89783633863018,"rpart","DECISION TREE"
"rpart303",10.4030727449904,"rpart","DECISION TREE"
"rpart304",6.1202499066427,"rpart","DECISION TREE"
"rpart305",11.7107313990017,"rpart","DECISION TREE"
"rpart306",8.40063996525925,"rpart","DECISION TREE"
"rpart307",7.65082220438938,"rpart","DECISION TREE"
"rpart308",8.19468867052342,"rpart","DECISION TREE"
"rpart309",9.71783501540864,"rpart","DECISION TREE"
"rpart310",9.45770198678439,"rpart","DECISION TREE"
"rpart311",9.72553213391163,"rpart","DECISION TREE"
"rpart312",10.6639180575097,"rpart","DECISION TREE"
"rpart313",8.14161223725128,"rpart","DECISION TREE"
"rpart314",10.0390234253699,"rpart","DECISION TREE"
"rpart315",9.0043894606247,"rpart","DECISION TREE"
"rpart316",9.2811621868107,"rpart","DECISION TREE"
"rpart317",8.03580277815967,"rpart","DECISION TREE"
"rpart318",7.14812486677624,"rpart","DECISION TREE"
"rpart319",7.76924887491481,"rpart","DECISION TREE"
"rpart320",8.14985156670594,"rpart","DECISION TREE"
"rpart321",8.24823062381089,"rpart","DECISION TREE"
"rpart322",9.09908926996654,"rpart","DECISION TREE"
"rpart323",5.77854843671561,"rpart","DECISION TREE"
"rpart324",8.20443485113255,"rpart","DECISION TREE"
"rpart325",6.74076108738539,"rpart","DECISION TREE"
"rpart326",10.4299027572912,"rpart","DECISION TREE"
"rpart327",9.50199548124775,"rpart","DECISION TREE"
"rpart328",9.24000937331204,"rpart","DECISION TREE"
"rpart329",6.72754561846604,"rpart","DECISION TREE"
"rpart330",9.78574692122222,"rpart","DECISION TREE"
"rpart331",8.66736923080826,"rpart","DECISION TREE"
"rpart332",8.12899087663556,"rpart","DECISION TREE"
"rpart333",8.06499646630528,"rpart","DECISION TREE"
"rpart334",6.77354551020904,"rpart","DECISION TREE"
"rpart335",8.90945650393616,"rpart","DECISION TREE"
"rpart336",7.00097054063596,"rpart","DECISION TREE"
"rpart337",8.09712426621076,"rpart","DECISION TREE"
"rpart338",8.04418693709533,"rpart","DECISION TREE"
"rpart339",8.74438768843044,"rpart","DECISION TREE"
"rpart340",12.0496181368658,"rpart","DECISION TREE"
"rpart341",9.38361925032174,"rpart","DECISION TREE"
"rpart342",6.8131797001738,"rpart","DECISION TREE"
"rpart343",10.409921354069,"rpart","DECISION TREE"
"rpart344",7.61342922967436,"rpart","DECISION TREE"
"rpart345",8.57974617432702,"rpart","DECISION TREE"
"rpart346",9.14134912725811,"rpart","DECISION TREE"
"rpart347",10.8972563074049,"rpart","DECISION TREE"
"rpart348",9.48649364919938,"rpart","DECISION TREE"
"rpart349",7.68189932674088,"rpart","DECISION TREE"
"rpart350",7.02767127685607,"rpart","DECISION TREE"
"rpart351",9.02275853667708,"rpart","DECISION TREE"
"rpart352",7.61693002756719,"rpart","DECISION TREE"
"rpart353",9.64585517798135,"rpart","DECISION TREE"
"rpart354",9.00962562004031,"rpart","DECISION TREE"
"rpart355",8.4801083239571,"rpart","DECISION TREE"
"rpart356",8.65070517254314,"rpart","DECISION TREE"
"rpart357",9.12696533209728,"rpart","DECISION TREE"
"rpart358",9.1070528205301,"rpart","DECISION TREE"
"rpart359",6.50182334244454,"rpart","DECISION TREE"
"rpart360",11.7087634794504,"rpart","DECISION TREE"
"rpart361",5.86780045138007,"rpart","DECISION TREE"
"rpart362",10.9570391394174,"rpart","DECISION TREE"
"rpart363",7.69475907104868,"rpart","DECISION TREE"
"rpart364",8.55496852284139,"rpart","DECISION TREE"
"rpart365",8.12657661982915,"rpart","DECISION TREE"
"rpart366",10.9286804352711,"rpart","DECISION TREE"
"rpart367",9.15975611214262,"rpart","DECISION TREE"
"rpart368",7.45534481489555,"rpart","DECISION TREE"
"rpart369",8.37047549030972,"rpart","DECISION TREE"
"rpart370",9.18236555246511,"rpart","DECISION TREE"
"rpart371",8.85019164833145,"rpart","DECISION TREE"
"rpart372",7.20290025312385,"rpart","DECISION TREE"
"rpart373",7.08167180048602,"rpart","DECISION TREE"
"rpart374",7.75774562612977,"rpart","DECISION TREE"
"rpart375",9.99389885394379,"rpart","DECISION TREE"
"rpart376",9.19451778190992,"rpart","DECISION TREE"
"rpart377",7.59542681814085,"rpart","DECISION TREE"
"rpart378",8.27340068169494,"rpart","DECISION TREE"
"rpart379",8.6308815911915,"rpart","DECISION TREE"
"rpart380",8.62571419296518,"rpart","DECISION TREE"
"rpart381",6.25822338815623,"rpart","DECISION TREE"
"rpart382",9.5056493702911,"rpart","DECISION TREE"
"rpart383",5.88133383274738,"rpart","DECISION TREE"
"rpart384",7.66134735904546,"rpart","DECISION TREE"
"rpart385",6.8546883819351,"rpart","DECISION TREE"
"rpart386",8.80231316872243,"rpart","DECISION TREE"
"rpart387",7.11921676940801,"rpart","DECISION TREE"
"rpart388",6.88105715948839,"rpart","DECISION TREE"
"rpart389",10.1393383385365,"rpart","DECISION TREE"
"rpart390",7.65486567362532,"rpart","DECISION TREE"
"rpart391",8.21983228115935,"rpart","DECISION TREE"
"rpart392",7.68803580661009,"rpart","DECISION TREE"
"rpart393",8.99274611263918,"rpart","DECISION TREE"
"rpart394",8.80767368173701,"rpart","DECISION TREE"
"rpart395",8.91044644361933,"rpart","DECISION TREE"
"rpart396",10.5670480658539,"rpart","DECISION TREE"
"rpart397",8.9094866032753,"rpart","DECISION TREE"
"rpart398",9.26456990620428,"rpart","DECISION TREE"
"rpart399",9.84257620443705,"rpart","DECISION TREE"
"rpart400",11.0747916176405,"rpart","DECISION TREE"
"rpart401",8.72666696920596,"rpart","DECISION TREE"
"rpart402",10.0287015867285,"rpart","DECISION TREE"
"rpart403",9.5051693900586,"rpart","DECISION TREE"
"rpart404",6.66644329709297,"rpart","DECISION TREE"
"rpart405",10.3458931761372,"rpart","DECISION TREE"
"rpart406",6.94536953661534,"rpart","DECISION TREE"
"rpart407",9.04159089241454,"rpart","DECISION TREE"
"rpart408",7.43589770938355,"rpart","DECISION TREE"
"rpart409",7.09587018388384,"rpart","DECISION TREE"
"rpart410",10.092537801068,"rpart","DECISION TREE"
"rpart411",10.5404144106771,"rpart","DECISION TREE"
"rpart412",9.48049797605678,"rpart","DECISION TREE"
"rpart413",7.95986524214914,"rpart","DECISION TREE"
"rpart414",6.81525568182054,"rpart","DECISION TREE"
"rpart415",8.35511820858135,"rpart","DECISION TREE"
"rpart416",8.42236974755317,"rpart","DECISION TREE"
"rpart417",8.55067968665658,"rpart","DECISION TREE"
"rpart418",9.7340818506742,"rpart","DECISION TREE"
"rpart419",11.6364802533924,"rpart","DECISION TREE"
"rpart420",8.38681652763536,"rpart","DECISION TREE"
"rpart421",7.79498958780924,"rpart","DECISION TREE"
"rpart422",8.86270011415521,"rpart","DECISION TREE"
"rpart423",8.06681917320022,"rpart","DECISION TREE"
"rpart424",10.4378499368294,"rpart","DECISION TREE"
"rpart425",11.8683741306504,"rpart","DECISION TREE"
"rpart426",9.26882253997896,"rpart","DECISION TREE"
"rpart427",7.65886057774595,"rpart","DECISION TREE"
"rpart428",7.74075384764491,"rpart","DECISION TREE"
"rpart429",10.1779358802282,"rpart","DECISION TREE"
"rpart430",11.5166843072449,"rpart","DECISION TREE"
"rpart431",7.6754011135286,"rpart","DECISION TREE"
"rpart432",7.45707222472775,"rpart","DECISION TREE"
"rpart433",6.70235924994197,"rpart","DECISION TREE"
"rpart434",8.36996944513307,"rpart","DECISION TREE"
"rpart435",9.7191110657858,"rpart","DECISION TREE"
"rpart436",6.89971475382911,"rpart","DECISION TREE"
"rpart437",10.3524733408391,"rpart","DECISION TREE"
"rpart438",12.3571788094202,"rpart","DECISION TREE"
"rpart439",10.62375704616,"rpart","DECISION TREE"
"rpart440",8.53072373550996,"rpart","DECISION TREE"
"rpart441",9.42399097888248,"rpart","DECISION TREE"
"rpart442",10.2757040187968,"rpart","DECISION TREE"
"rpart443",10.0591585012067,"rpart","DECISION TREE"
"rpart444",8.7200820216823,"rpart","DECISION TREE"
"rpart445",9.24527504056496,"rpart","DECISION TREE"
"rpart446",11.7779143505952,"rpart","DECISION TREE"
"rpart447",7.49567343240254,"rpart","DECISION TREE"
"rpart448",13.3382330288008,"rpart","DECISION TREE"
"rpart449",9.28217861977427,"rpart","DECISION TREE"
"rpart450",7.72868994943979,"rpart","DECISION TREE"
"rpart451",9.53272827660901,"rpart","DECISION TREE"
"rpart452",7.93896922755127,"rpart","DECISION TREE"
"rpart453",8.24434792088415,"rpart","DECISION TREE"
"rpart454",10.9495720750015,"rpart","DECISION TREE"
"rpart455",8.6891970692821,"rpart","DECISION TREE"
"rpart456",9.1370259352292,"rpart","DECISION TREE"
"rpart457",8.98082692909501,"rpart","DECISION TREE"
"rpart458",10.9104744420613,"rpart","DECISION TREE"
"rpart459",7.93133043618267,"rpart","DECISION TREE"
"rpart460",7.13776111422583,"rpart","DECISION TREE"
"rpart461",11.0939920232393,"rpart","DECISION TREE"
"rpart462",9.13017952780056,"rpart","DECISION TREE"
"rpart463",9.44425240078144,"rpart","DECISION TREE"
"rpart464",7.58851567657119,"rpart","DECISION TREE"
"rpart465",14.6054826797414,"rpart","DECISION TREE"
"rpart466",6.52493089365324,"rpart","DECISION TREE"
"rpart467",11.3350689749708,"rpart","DECISION TREE"
"rpart468",9.51351858981523,"rpart","DECISION TREE"
"rpart469",9.02462580081793,"rpart","DECISION TREE"
"rpart470",9.18562450043849,"rpart","DECISION TREE"
"rpart471",8.19661462329605,"rpart","DECISION TREE"
"rpart472",9.29479328732135,"rpart","DECISION TREE"
"rpart473",8.19189029873097,"rpart","DECISION TREE"
"rpart474",8.93905752137986,"rpart","DECISION TREE"
"rpart475",11.0758992555677,"rpart","DECISION TREE"
"rpart476",8.02392241096883,"rpart","DECISION TREE"
"rpart477",8.92306592011313,"rpart","DECISION TREE"
"rpart478",6.69704843881341,"rpart","DECISION TREE"
"rpart479",10.3810186776329,"rpart","DECISION TREE"
"rpart480",9.25808945288646,"rpart","DECISION TREE"
"rpart481",8.71508939422281,"rpart","DECISION TREE"
"rpart482",9.57411782323742,"rpart","DECISION TREE"
"rpart483",9.63239178927662,"rpart","DECISION TREE"
"rpart484",8.06877258318247,"rpart","DECISION TREE"
"rpart485",6.54352100840119,"rpart","DECISION TREE"
"rpart486",7.92017597560053,"rpart","DECISION TREE"
"rpart487",9.1198887827093,"rpart","DECISION TREE"
"rpart488",7.60246794753308,"rpart","DECISION TREE"
"rpart489",9.11715858975139,"rpart","DECISION TREE"
"rpart490",11.1061442686095,"rpart","DECISION TREE"
"rpart491",7.51820110889725,"rpart","DECISION TREE"
"rpart492",10.8746757716355,"rpart","DECISION TREE"
"rpart493",8.60652358128258,"rpart","DECISION TREE"
"rpart494",6.12082143016503,"rpart","DECISION TREE"
"rpart495",7.94939454083331,"rpart","DECISION TREE"
"rpart496",8.62057529200811,"rpart","DECISION TREE"
"rpart497",8.535786772731,"rpart","DECISION TREE"
"rpart498",8.57932290373138,"rpart","DECISION TREE"
"rpart499",12.2730103184481,"rpart","DECISION TREE"
